"path","length","last_write_time","sha256"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\reports\tracker_cases\PLAN_024\parity_effective_config.json","4371","2026-03-24T10:34:55.8242055+02:00","F271A6BF9FE1BF2A4F3CBD7BB1A7577883AC9C76C1092D41E9398140CC587F67"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\reports\tracker_cases\PLAN_024\parity_trade_report.csv","35743","2026-03-24T10:34:57.3726171+02:00","70A1F4D573EE362C7355A17100DC43574875CD3DD092F09A1F7A9063BFEBF323"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\reports\tracker_cases\PLAN_024\pine_input_overrides.json","2107","2026-03-24T10:34:42.7447027+02:00","734A042CB6C9B67DE6FED15C655E1987973D22A936D8A616B517832BECB419BA"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\reports\tracker_cases\PLAN_024\python_trades_v2.csv","27096","2026-03-24T10:34:57.3767210+02:00","035B0DF3C6B46CC42F04AB9CD9694AC9496BD2F61FD93AA209BCCEED0917D73D"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\reports\tracker_cases\PLAN_025\parity_compare.json","2638","2026-03-24T10:37:24.6621551+02:00","F5F74B710AED47D1666720C3EF4AEA617A6C18B3000F6B81F36FA16464D078F4"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\reports\tracker_cases\PLAN_025\parity_effective_config.json","4369","2026-03-24T10:37:22.9260337+02:00","44F3D44CABADF8F1D33761AF28AFFB687B7AE65AD543EAE5C6C78439F98B6E14"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\reports\tracker_cases\PLAN_025\parity_trade_report.csv","23251","2026-03-24T10:37:24.6556423+02:00","702E50BD44C056CC9F821A8EA8967635DDC265B61A98A963B7929C1B98A97F6D"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\reports\tracker_cases\PLAN_025\pine_input_overrides.json","2081","2026-03-24T10:37:07.5940803+02:00","3B90B1DCC339FBDB61186D5F86EC2CB102503123AA306E091D6B7A0BD52EBBEC"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\reports\tracker_cases\PLAN_025\python_trades_v2.csv","16002","2026-03-24T10:37:24.6611532+02:00","8F5567D9BDF877DA3D588BC7C38D39A43133E30BB2851A3ACC7D80D65879A54C"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\reports\tracker_cases\PLAN_026\parity_compare.json","2653","2026-03-24T10:37:50.0765473+02:00","83A124DB2B6989F3C5658A4497F6673E4F7B175603DB6A4956104CD9F14B8D21"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\reports\tracker_cases\PLAN_026\parity_effective_config.json","4370","2026-03-24T10:37:49.4035651+02:00","242A246F908D9B8A2C10AC98ED700C5E4B19411DF6A547836E76AEE072A62E53"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\reports\tracker_cases\PLAN_026\parity_trade_report.csv","35722","2026-03-24T10:37:50.0735642+02:00","FECF82F2A820A95134764F5DA70C10BCB52F8426166C734461BF7A9E86681FCA"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\reports\tracker_cases\PLAN_026\pine_input_overrides.json","2118","2026-03-24T10:37:36.4305513+02:00","B567DC7A7650760E2E738AD8A0D05C7F8AF94E896801CEAD693E6D77E5929D5D"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\reports\tracker_cases\PLAN_026\python_trades_v2.csv","24609","2026-03-24T10:37:50.0765473+02:00","38800880E2CB32D4302D63F12C57CA38B317EC6EAA16F5DFE5D962BB6BE4B254"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\reports\tracker_cases\PLAN_027\parity_compare.json","2690","2026-03-24T10:39:22.7941668+02:00","D99F96FAA0E081F8ADC2AF3EE4A34E46E210D92748498CC8D68E7264CCBC0E32"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\reports\tracker_cases\PLAN_027\parity_effective_config.json","4368","2026-03-24T10:39:22.2420940+02:00","61A5DFC3B5D9955D84CEF0D57BCD52BCD7D29BFBE9A7FEB11E3B67D304572ECE"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\reports\tracker_cases\PLAN_027\parity_trade_report.csv","24968","2026-03-24T10:39:22.7919026+02:00","6A30B6020842568A16DAD42059BAD5D0940F50D74E86F026BB791B09A14F3224"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\reports\tracker_cases\PLAN_027\pine_input_overrides.json","2080","2026-03-24T10:39:13.2466102+02:00","4185D50375E04E79BAA3DC08243E0432DF16F465CB7B298236B0CB86948618C5"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\reports\tracker_cases\PLAN_027\python_trades_v2.csv","16811","2026-03-24T10:39:22.7919026+02:00","180B541FD008BC3B9C6A5F2613D47C389FA7957D0EA4C17328C1D720B717FCB0"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\reports\tracker_cases\PLAN_028\parity_compare.json","2696","2026-03-24T10:39:48.1514065+02:00","A602B67A495426C2136E5CE033FAFAFD7DB70A64883E12F3079FCB860C7DDD47"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\reports\tracker_cases\PLAN_028\parity_effective_config.json","4369","2026-03-24T10:39:47.5257588+02:00","E7630A46F87675BAD19D89FB74A0DA75A8F5F46B091CCE73D321A726FB830252"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\reports\tracker_cases\PLAN_028\parity_trade_report.csv","36993","2026-03-24T10:39:48.1463030+02:00","16C7FD403A2107514AA14BCE0269EACF69640770645786FC74F84F9F4D06C46B"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\reports\tracker_cases\PLAN_028\pine_input_overrides.json","2081","2026-03-24T10:39:37.2226667+02:00","292E1F27BAC7BF110B3B4C35E20B069C77B817CDA95465CCC1C1A1DBCE5B014D"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\reports\tracker_cases\PLAN_028\python_trades_v2.csv","25478","2026-03-24T10:39:48.1507516+02:00","47169F99DE2542B7F8802062C3D5FEC1258FC6F19C83510392299E8516AFD870"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\reports\tracker_cases\PLAN_029\parity_compare.json","2633","2026-03-24T10:40:09.3778397+02:00","70C6F4C66AC826CB2AAEE81E116A51D12EFB803172DFFF4F4AFEAA0BEB02806B"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\reports\tracker_cases\PLAN_029\parity_effective_config.json","4369","2026-03-24T10:40:08.8659095+02:00","0CF543853B521D7FF55DB3E3FFBFBDF876EB43A4A952E25FBC91F4746F45A71E"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\reports\tracker_cases\PLAN_029\parity_trade_report.csv","13940","2026-03-24T10:40:09.3758395+02:00","F03D70C33BEA95C0384DB70A3B6766F9454886681D6072BFAD53AF965C023884"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\reports\tracker_cases\PLAN_029\pine_input_overrides.json","2081","2026-03-24T10:39:59.4177787+02:00","FECC3ED59313B261E3B63C5E845719010335E50A54EF7355F2EE3A1AB2C9FD45"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\reports\tracker_cases\PLAN_029\python_trades_v2.csv","9448","2026-03-24T10:40:09.3778397+02:00","624E67560118CD88EB869479AF36C2FD3B78FED2DEF395D06CC2A7ACCF74048D"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\reports\tracker_cases\PLAN_030\parity_compare.json","2485","2026-03-24T10:41:24.9654898+02:00","34AB027EA048B409EF7671F6531A783299139F78D2CBE6B048C1F7A21C0BD22B"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\reports\tracker_cases\PLAN_030\parity_effective_config.json","4369","2026-03-24T10:41:24.5098177+02:00","89D7B52529D1BF3BB9D86D4F64631E370F1041B648F63E5430F516DC0E2605E3"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\reports\tracker_cases\PLAN_030\parity_trade_report.csv","2","2026-03-24T10:41:24.9654898+02:00","7EB70257593DA06F682A3DDDA54A9D260D4FC514F645237F5CA74B08F8DA61A6"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\reports\tracker_cases\PLAN_030\pine_input_overrides.json","2081","2026-03-24T10:41:14.3133786+02:00","77DFD572E782E04AF058B9365FC204377909234A9298D26CC09446E17BA5D131"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\reports\tracker_cases\PLAN_030\python_trades_v2.csv","2","2026-03-24T10:41:24.9654898+02:00","7EB70257593DA06F682A3DDDA54A9D260D4FC514F645237F5CA74B08F8DA61A6"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\reports\tracker_cases\PLAN_031\parity_compare.json","2485","2026-03-24T10:41:40.4145201+02:00","4A2260B5AAC11C2828A64294EC557533B34611F3E3015043669CF4A41BBFA5A3"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\reports\tracker_cases\PLAN_031\parity_effective_config.json","4368","2026-03-24T10:41:39.9410277+02:00","A31688FA3A346509E39AF843A3818A00784FD74E34D51EFE634D2BED0A5C472F"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\reports\tracker_cases\PLAN_031\parity_trade_report.csv","2","2026-03-24T10:41:40.4126384+02:00","7EB70257593DA06F682A3DDDA54A9D260D4FC514F645237F5CA74B08F8DA61A6"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\reports\tracker_cases\PLAN_031\pine_input_overrides.json","2080","2026-03-24T10:41:31.7415523+02:00","3C985D78A7987D496CEE254E95884AB45413B1B56CCC18A5B9FCB711C90D10B0"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\reports\tracker_cases\PLAN_031\python_trades_v2.csv","2","2026-03-24T10:41:40.4139428+02:00","7EB70257593DA06F682A3DDDA54A9D260D4FC514F645237F5CA74B08F8DA61A6"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\reports\tracker_cases\PLAN_033\parity_compare.json","2485","2026-03-24T10:44:09.4664775+02:00","A7E0D5EDEF5ECD148FEE37625E30417B0935B2D9D732119484382B317521AB70"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\reports\tracker_cases\PLAN_033\parity_effective_config.json","4369","2026-03-24T10:44:08.9716827+02:00","D8AC7A596964CD4BDE5D8689CA37AD41A1906A787290B9784D73CD5F1BABCAF5"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\reports\tracker_cases\PLAN_033\parity_trade_report.csv","2","2026-03-24T10:44:09.4642195+02:00","7EB70257593DA06F682A3DDDA54A9D260D4FC514F645237F5CA74B08F8DA61A6"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\reports\tracker_cases\PLAN_033\pine_input_overrides.json","2116","2026-03-24T10:43:59.6078233+02:00","08A192FA48D1E0258AC099A75857366870D7EDA14CFFF45075C5FC0F34E628B5"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\reports\tracker_cases\PLAN_033\python_trades_v2.csv","2","2026-03-24T10:44:09.4657749+02:00","7EB70257593DA06F682A3DDDA54A9D260D4FC514F645237F5CA74B08F8DA61A6"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\reports\tracker_cases\PLAN_034\parity_compare.json","2561","2026-03-24T10:44:29.4912028+02:00","879D27AEF6EA3604EE43579F8363040B4D380F6500269C5A45064AC07C65C314"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\reports\tracker_cases\PLAN_034\parity_effective_config.json","4369","2026-03-24T10:44:28.2904391+02:00","7D38776DF952CAAC6F04172C875DB923E295709CBFDCC898C31C526D81FBDCC8"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\reports\tracker_cases\PLAN_034\parity_trade_report.csv","1021","2026-03-24T10:44:29.4867753+02:00","8616B928FF44402C8D746DCE03E3D6166A448FFEB01F59FBB858A02AB2D8DC1D"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\reports\tracker_cases\PLAN_034\pine_input_overrides.json","2081","2026-03-24T10:44:17.3716228+02:00","14071DF0B0B4EA33E17E1BD163DA26534A40C2060CA2C0FD4736908CCA49AFE6"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\reports\tracker_cases\PLAN_034\python_trades_v2.csv","577","2026-03-24T10:44:29.4896249+02:00","CE7192CE27399E91EE9D342700341D19AF58EEC81C888DD0A1B77A379146BAFF"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\reports\tracker_cases\PLAN_035\parity_compare.json","2611","2026-03-24T10:44:47.6328056+02:00","1BCF67CBB539B289CB0A0E4B10D8EF05670378FAE3C490A73C0E725A26115323"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\reports\tracker_cases\PLAN_035\parity_effective_config.json","4369","2026-03-24T10:44:46.3793582+02:00","626CBC5B89D61385A83D68D10C296D4EA67EC0C899DD62212FB29AD77D7350C8"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\reports\tracker_cases\PLAN_035\parity_trade_report.csv","2047","2026-03-24T10:44:47.6280279+02:00","EB853F866BFA4591AB2FC003F1A67DBE5A63D5D84D66BA1583F7B95AF0410642"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\reports\tracker_cases\PLAN_035\pine_input_overrides.json","2081","2026-03-24T10:44:30.8292292+02:00","0C72AECAD057CAE2397B425FD81A43CE49063AB1DBF93EF3B867AD22636A46B3"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\reports\tracker_cases\PLAN_035\python_trades_v2.csv","1309","2026-03-24T10:44:47.6317895+02:00","34828E60CEE314A24324FB1C1E3ECFF8C8F96363B118961F722458B5F4115AA0"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\reports\tracker_cases\PLAN_036\parity_compare.json","2653","2026-03-24T10:45:47.7662109+02:00","A0C5D60FE9AE1B9CC1A2983CAC081BAC7AA4629D78ECCFEB62BC13570F7CA18C"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\reports\tracker_cases\PLAN_036\parity_effective_config.json","4370","2026-03-24T10:45:46.1476850+02:00","242A246F908D9B8A2C10AC98ED700C5E4B19411DF6A547836E76AEE072A62E53"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\reports\tracker_cases\PLAN_036\parity_trade_report.csv","35722","2026-03-24T10:45:47.7585891+02:00","FECF82F2A820A95134764F5DA70C10BCB52F8426166C734461BF7A9E86681FCA"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\reports\tracker_cases\PLAN_036\pine_input_overrides.json","2082","2026-03-24T10:45:34.0272723+02:00","A9019BD2A493BC2CEB789FBB95C39D7D4A15513A458F29919FB7EC8DDBD4EFC9"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\reports\tracker_cases\PLAN_036\python_trades_v2.csv","24609","2026-03-24T10:45:47.7654698+02:00","38800880E2CB32D4302D63F12C57CA38B317EC6EAA16F5DFE5D962BB6BE4B254"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\reports\tracker_cases\PLAN_037\parity_compare.json","2653","2026-03-24T10:46:08.9211014+02:00","AEA55C21E3FC25C27F81669CA1E69A1EA3E4266BCA726D4F14250357B53A2084"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\reports\tracker_cases\PLAN_037\parity_effective_config.json","4370","2026-03-24T10:46:07.0106785+02:00","242A246F908D9B8A2C10AC98ED700C5E4B19411DF6A547836E76AEE072A62E53"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\reports\tracker_cases\PLAN_037\parity_trade_report.csv","35722","2026-03-24T10:46:08.9113226+02:00","FECF82F2A820A95134764F5DA70C10BCB52F8426166C734461BF7A9E86681FCA"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\reports\tracker_cases\PLAN_037\pine_input_overrides.json","2082","2026-03-24T10:45:53.5189226+02:00","A9019BD2A493BC2CEB789FBB95C39D7D4A15513A458F29919FB7EC8DDBD4EFC9"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\reports\tracker_cases\PLAN_037\python_trades_v2.csv","24609","2026-03-24T10:46:08.9189661+02:00","38800880E2CB32D4302D63F12C57CA38B317EC6EAA16F5DFE5D962BB6BE4B254"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\requirements.txt","532","2026-03-05T22:08:27.9309895+02:00","4BA5613A89B7A9AE7F10FA13A3DDC2A060B0DB74FB154226172C7F9B1E315272"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\requirements-lock.txt","222","2026-02-15T17:28:16.7134383+02:00","6469B053DCC97E9356D2D71619FFDDF995A6B5F14E40E604D0C606E534F70D2A"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\results\_smoke_stages.json","235","2026-03-05T19:37:39.3524137+02:00","0CFFEB3D249693DF3B94BE8E54CC9D20ACF5470C288A8C95ACFD7DFBE7AD0981"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\results\959d3_performance_dump.txt","1640","2026-03-08T18:24:27.3897763+02:00","FB2C19FCC732D75A4FDAD9AAFB32419D6BFFBA1F038A193E5CDF5C8B416C02B1"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\results\959d3_properties_dump.txt","8508","2026-03-08T18:24:27.3827638+02:00","24BCFDFDE1E04E96043C2F33414E3F73B88E8C75587FB6C73A1B56D2E506E69B"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\results\backtest_runs\040_parity_bnd_023_time_stop_condition_v03_a70a7a42_20260413_153219Z\manifest.json","1628","2026-04-13T18:32:19.9914130+03:00","C7A80283C68A3A89ABA958716514F91EF7B05294E30EE7D61000436088676AEC"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\results\backtest_runs\040_parity_bnd_023_time_stop_condition_v03_a70a7a42_20260413_153219Z\report.md","1328","2026-04-13T18:32:19.9934140+03:00","C62A61182127859D2B9844321D8CE4B56D8E9053F3C2AE84E61A16FC4DBC99E0"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\results\backtest_runs\040_parity_bnd_023_time_stop_condition_v03_a70a7a42_20260413_153219Z\results.json","2498","2026-04-13T18:32:19.9934140+03:00","1A387EA57FB7BE6B4887ACB2DDFF6D3C6F6D52C46F2DABD72FF56DA48ABC0E9D"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\results\backtest_runs\044_parity_core_025_signal_mode_cooldown_bars_v01_60391df7_20260413_153232Z\manifest.json","1649","2026-04-13T18:32:32.6988861+03:00","F7B4117CD3A9560BFA145E46143ADF998BE1446566A57A4504BE2C9CA8ED27DA"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\results\backtest_runs\044_parity_core_025_signal_mode_cooldown_bars_v01_60391df7_20260413_153232Z\report.md","1358","2026-04-13T18:32:32.6998858+03:00","165D079C445ED1FFB5C967A77ECECBC139D87EBFF02BE70CB3FDDF7490CA3A9F"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\results\backtest_runs\044_parity_core_025_signal_mode_cooldown_bars_v01_60391df7_20260413_153232Z\results.json","2542","2026-04-13T18:32:32.7008854+03:00","F2ED8ACC58A65EC982E389D1B8ACCCDF5F6202A102C36FFFBAFA5E798B9ABBC2"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\results\backtest_runs\045_parity_bnd_025_signal_mode_cooldown_bars_v02_0eab6f0e_20260413_153243Z\manifest.json","1646","2026-04-13T18:32:43.3794762+03:00","8443D5DE15115F08197531FD116DB156D3FC6E9CBE63B0FAE9DF63B606438963"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\results\backtest_runs\045_parity_bnd_025_signal_mode_cooldown_bars_v02_0eab6f0e_20260413_153243Z\report.md","1356","2026-04-13T18:32:43.3809798+03:00","18A799B309CB3F64586E6A318BE92FF61EF5ACEA9DD7B1FF08D4D974D572E754"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\results\backtest_runs\045_parity_bnd_025_signal_mode_cooldown_bars_v02_0eab6f0e_20260413_153243Z\results.json","2546","2026-04-13T18:32:43.3809798+03:00","CDE33B4DEB82D8876714B8981C06B81415495293DC8EA9A26002B081ED22CD6F"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\results\chk_par_new.csv","6180","2026-02-14T19:00:59.8257367+02:00","B7DA5ECEC21736560A5BBFB35B83B1417A3FCFCEFD12E575FED8933E7E037B16"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\results\chk_par6.csv","3181","2026-02-14T18:06:57.4584920+02:00","BF099C375F6EECE343E0409A5233E12E35DB0735E8D2F167D975712439C12A99"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\results\chk_seq_new.csv","6150","2026-02-14T19:04:35.7691173+02:00","DA586CA0DDDAF0FCFA9D40B4100F8B00516799F37D55D11B1D50749CCAA394AF"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\results\chk_seq5.csv","3173","2026-02-14T18:08:13.5777302+02:00","9A474907F318C3DEF8DB10759EF90C7ED161B9268CA10F52683DF0798290F98E"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\results\d2fc6_properties_dump.txt","8509","2026-03-08T17:59:10.7656373+02:00","E83372CA134BD1D97582661F622F7DD14A44FD56C82B52124720C4A3B6971563"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\results\no_same_bar_no_cooldown_alignment.json","660","2026-03-08T19:59:40.2987628+02:00","8937E9879B9F991D618FDBDDC1E69E9C39A1405D879DAD6D4E04F3172D3CE7A8"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\results\no_same_bar_no_cooldown_alignment.md","853","2026-03-08T19:59:40.2987628+02:00","3E45B1F1605285169E8F2CB09F57BAC5CEDD6AA4451F9099268FE46D13A0EC68"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\results\no_same_bar_no_cooldown_compare.csv","48192","2026-03-08T19:59:39.3022523+02:00","0213096AA00FE5357E79E9314782EE88C34D8BF577235AE11BD75E6F06F94E4B"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\results\no_same_bar_no_cooldown_summary.csv","609","2026-03-08T19:59:39.3036140+02:00","07CBC3B34B1D9CF492425BE4DC1F5AAF07FC9696779F304A5FA110CC7F221B88"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\results\no_same_bar_no_eqcurve_alignment.json","6547","2026-03-08T19:59:38.0756424+02:00","FE2172E1269080407FB96F07EEB66B41D5938BBB09620A88D4E0A2BE475363D0"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\results\no_same_bar_no_eqcurve_alignment.md","1838","2026-03-08T19:59:38.0756424+02:00","3AC796FE417FBABC2CA9921515DEB300117BDF2001136A285DC57032B60BF4F6"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\results\no_same_bar_no_eqcurve_compare.csv","42985","2026-03-08T19:59:37.2228683+02:00","D8D8B94010300165881A962594134B605A5C0365B7D3D0E297A4565162E2D781"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\results\no_same_bar_no_eqcurve_no_cooldown_alignment.json","660","2026-03-08T19:59:42.3436507+02:00","2625E22BB8635DF303934C9C73A3A4EAC552DE32BB4C0C7CE391F146EC887382"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\results\no_same_bar_no_eqcurve_no_cooldown_alignment.md","864","2026-03-08T19:59:42.3441936+02:00","E76BA9C4DB00DCB7469493C898002064C0C45F953F0B5FB1800AD5CCF4D90920"
"C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\results\no_same_bar_no_eqcurve_no_cooldown_compare.csv","48110","2026-03-08T19:59:41.4598586+02:00","94B970B6C7F996A143F8C7E0AF7C1AEE2FE4035EC5031B8A2E230A9700B8FB00"
