"source_path","target_path","relative_path","size_bytes","source_sha256","target_sha256","hash_match"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\linefill\LinefillObject.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\linefill\LinefillObject.d.ts","dist\types\namespaces\linefill\LinefillObject.d.ts","536","C1C9C91D231071BBAAEAC2BF6801DFCAF4CC0CD47C53F1EE9A89859135CA8372","C1C9C91D231071BBAAEAC2BF6801DFCAF4CC0CD47C53F1EE9A89859135CA8372","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\Log.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\Log.d.ts","dist\types\namespaces\Log.d.ts","379","DDBE22A6CDF4F130717D09C3BD7DA40D19E20B0EFAE5F63D661C17EF0B55A8D8","DDBE22A6CDF4F130717D09C3BD7DA40D19E20B0EFAE5F63D661C17EF0B55A8D8","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\map\map.index.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\map\map.index.d.ts","dist\types\namespaces\map\map.index.d.ts","182","9F4823C4C0FD98700F9E716C7F0448F38CD2FB46FCE24E28644151A73AA23869","9F4823C4C0FD98700F9E716C7F0448F38CD2FB46FCE24E28644151A73AA23869","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\map\methods\clear.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\map\methods\clear.d.ts","dist\types\namespaces\map\methods\clear.d.ts","178","88936DB657D3371A29F9A251480773BDD1E8D702437904F4312A38009CE0623C","88936DB657D3371A29F9A251480773BDD1E8D702437904F4312A38009CE0623C","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\map\methods\contains.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\map\methods\contains.d.ts","dist\types\namespaces\map\methods\contains.d.ts","194","01BD6531006B56004ECC4E620692A98BDFD724DBFD5A26914E0132B808C20CEF","01BD6531006B56004ECC4E620692A98BDFD724DBFD5A26914E0132B808C20CEF","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\map\methods\copy.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\map\methods\copy.d.ts","dist\types\namespaces\map\methods\copy.d.ts","186","66EDBBDF113F4C78026F870FBDB3B3C14AC04CB5E98FB3B09B61BB3A62AC4924","66EDBBDF113F4C78026F870FBDB3B3C14AC04CB5E98FB3B09B61BB3A62AC4924","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\map\methods\get.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\map\methods\get.d.ts","dist\types\namespaces\map\methods\get.d.ts","185","8CB8E3511145DACA8F759B4C2C719807254FFE4B86EC504E3F02E87A09E6F92C","8CB8E3511145DACA8F759B4C2C719807254FFE4B86EC504E3F02E87A09E6F92C","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\map\methods\keys.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\map\methods\keys.d.ts","dist\types\namespaces\map\methods\keys.d.ts","251","04AE735200100A614317BF544D11C6B6286ACEAB80D5AFD90E25D3B7CCA6C7BA","04AE735200100A614317BF544D11C6B6286ACEAB80D5AFD90E25D3B7CCA6C7BA","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\map\methods\new.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\map\methods\new.d.ts","dist\types\namespaces\map\methods\new.d.ts","171","1A5028BFC40E9E42328086A752B20E4A416506E60144D9CB5372B5DF9C71DB6F","1A5028BFC40E9E42328086A752B20E4A416506E60144D9CB5372B5DF9C71DB6F","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\map\methods\param.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\map\methods\param.d.ts","dist\types\namespaces\map\methods\param.d.ts","83","6FDC4F85FCE38A7FFD3BC51828FBC60639B32BC5407F2D54689DC9F37E1ECBAF","6FDC4F85FCE38A7FFD3BC51828FBC60639B32BC5407F2D54689DC9F37E1ECBAF","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\map\methods\put.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\map\methods\put.d.ts","dist\types\namespaces\map\methods\put.d.ts","197","2DA7DB2D4C8D9BD0CCE0C615CC8DF74A7461F103928DBEDFA9D9400BF8B4C8C5","2DA7DB2D4C8D9BD0CCE0C615CC8DF74A7461F103928DBEDFA9D9400BF8B4C8C5","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\map\methods\put_all.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\map\methods\put_all.d.ts","dist\types\namespaces\map\methods\put_all.d.ts","200","2CA1EE2819841AC9A62734363BFAD61A9E66DD7BE62A39DA48D8929F488DBB9C","2CA1EE2819841AC9A62734363BFAD61A9E66DD7BE62A39DA48D8929F488DBB9C","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\map\methods\remove.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\map\methods\remove.d.ts","dist\types\namespaces\map\methods\remove.d.ts","188","176CF72C67E964270B7A8C69A7B18955AE9D34409F24082C5FBA96B70C1F37D3","176CF72C67E964270B7A8C69A7B18955AE9D34409F24082C5FBA96B70C1F37D3","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\map\methods\size.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\map\methods\size.d.ts","dist\types\namespaces\map\methods\size.d.ts","179","370D82B49E6BC0F4D96570CC8242A533BDD75E090615F1A4B5A9CFC9A481826D","370D82B49E6BC0F4D96570CC8242A533BDD75E090615F1A4B5A9CFC9A481826D","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\map\methods\values.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\map\methods\values.d.ts","dist\types\namespaces\map\methods\values.d.ts","253","87331DA5AD680A81D0EC72359E1972C69EB5206EA02F5E1D1F7E9FAD7A225B26","87331DA5AD680A81D0EC72359E1972C69EB5206EA02F5E1D1F7E9FAD7A225B26","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\map\PineMapObject.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\map\PineMapObject.d.ts","dist\types\namespaces\map\PineMapObject.d.ts","656","5F1915B6E36555174509BA7D55146A31EB7D3707B34FB7708FE294477131899A","5F1915B6E36555174509BA7D55146A31EB7D3707B34FB7708FE294477131899A","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\math\math.index.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\math\math.index.d.ts","dist\types\namespaces\math\math.index.d.ts","3579","6FB7546A911467377EBF20EFD4245EFA5D6BD945C143A58AD7143FA08C00DE06","6FB7546A911467377EBF20EFD4245EFA5D6BD945C143A58AD7143FA08C00DE06","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\math\methods\__eq.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\math\methods\__eq.d.ts","dist\types\namespaces\math\methods\__eq.d.ts","73","9D222A47F9EAB5B74417EF3195C5B2271D7B2172E737005C8F0EF07475F8A6C4","9D222A47F9EAB5B74417EF3195C5B2271D7B2172E737005C8F0EF07475F8A6C4","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\math\methods\__neq.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\math\methods\__neq.d.ts","dist\types\namespaces\math\methods\__neq.d.ts","480","BEA1B4561EB308D3FCCA66E1C0502A8FCFC2A189D5C40870B277A0BB9C9C3FA6","BEA1B4561EB308D3FCCA66E1C0502A8FCFC2A189D5C40870B277A0BB9C9C3FA6","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\math\methods\abs.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\math\methods\abs.d.ts","dist\types\namespaces\math\methods\abs.d.ts","122","50F363EDBB29C5CDC499F6CD6B37808D82174EA6F927CAA3D5F8F0428B27FD65","50F363EDBB29C5CDC499F6CD6B37808D82174EA6F927CAA3D5F8F0428B27FD65","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\math\methods\acos.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\math\methods\acos.d.ts","dist\types\namespaces\math\methods\acos.d.ts","69","20A540310F40EB6711728C03C692FE12C91803FA333743E140DF94ECA2596E95","20A540310F40EB6711728C03C692FE12C91803FA333743E140DF94ECA2596E95","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\math\methods\asin.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\math\methods\asin.d.ts","dist\types\namespaces\math\methods\asin.d.ts","69","5D38D54E337628BF3B45F4E533B3C5CEB55A95D59AA9D096DEF5C4CCB63FB122","5D38D54E337628BF3B45F4E533B3C5CEB55A95D59AA9D096DEF5C4CCB63FB122","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\math\methods\atan.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\math\methods\atan.d.ts","dist\types\namespaces\math\methods\atan.d.ts","69","34C4B359878BFBD3C2DC7419487F2523162CEE9499179B0C29151FA3F77A09AC","34C4B359878BFBD3C2DC7419487F2523162CEE9499179B0C29151FA3F77A09AC","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\math\methods\avg.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\math\methods\avg.d.ts","dist\types\namespaces\math\methods\avg.d.ts","74","9B672B7E3C8A69BBC26CB37C3406B35B7F4A5E2C57CB5E018010DDD19AED0F7F","9B672B7E3C8A69BBC26CB37C3406B35B7F4A5E2C57CB5E018010DDD19AED0F7F","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\math\methods\ceil.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\math\methods\ceil.d.ts","dist\types\namespaces\math\methods\ceil.d.ts","69","2D1994746AAC31FAB18EBF4F525EC16D64F9BB44B76A5941621E3D4376F66F51","2D1994746AAC31FAB18EBF4F525EC16D64F9BB44B76A5941621E3D4376F66F51","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\math\methods\cos.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\math\methods\cos.d.ts","dist\types\namespaces\math\methods\cos.d.ts","68","602A161BBFC3061907DC4B6FAE515BF5DCB36956011E6C4C470AD5B7CE13405C","602A161BBFC3061907DC4B6FAE515BF5DCB36956011E6C4C470AD5B7CE13405C","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\math\methods\e.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\math\methods\e.d.ts","dist\types\namespaces\math\methods\e.d.ts","152","157722B28686D0BF0D6741D44FBE3D50621D05735CC4EF9BD09B2F071B4930D0","157722B28686D0BF0D6741D44FBE3D50621D05735CC4EF9BD09B2F071B4930D0","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\math\methods\exp.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\math\methods\exp.d.ts","dist\types\namespaces\math\methods\exp.d.ts","68","1AE9A133340B1E9FFEFF62EE6F8DF0A5DB7607FD715DDB575100CDA3E0A01177","1AE9A133340B1E9FFEFF62EE6F8DF0A5DB7607FD715DDB575100CDA3E0A01177","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\math\methods\floor.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\math\methods\floor.d.ts","dist\types\namespaces\math\methods\floor.d.ts","70","89B92EDE8279B39D35B95DF052AF52D7828B15665184221536641FADA7A986E7","89B92EDE8279B39D35B95DF052AF52D7828B15665184221536641FADA7A986E7","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\math\methods\ln.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\math\methods\ln.d.ts","dist\types\namespaces\math\methods\ln.d.ts","67","51ADB252313391B9787B397B599694648F01855545174FCBA8C7632E5ED47975","51ADB252313391B9787B397B599694648F01855545174FCBA8C7632E5ED47975","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\math\methods\log.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\math\methods\log.d.ts","dist\types\namespaces\math\methods\log.d.ts","68","7DBC34CADDD700343C95CB7997EBECC89E11AF84913FCEFCD7800A43C9D274F1","7DBC34CADDD700343C95CB7997EBECC89E11AF84913FCEFCD7800A43C9D274F1","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\math\methods\log10.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\math\methods\log10.d.ts","dist\types\namespaces\math\methods\log10.d.ts","70","7EFF7291FBFBD083B96A8842A3BF13993814568DBC574EFF580198A6889832BF","7EFF7291FBFBD083B96A8842A3BF13993814568DBC574EFF580198A6889832BF","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\math\methods\max.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\math\methods\max.d.ts","dist\types\namespaces\math\methods\max.d.ts","73","B171114013AF25502D9C3E9D397F3D271F9E06FCA8EE91D2CE5A00AC9663A6E7","B171114013AF25502D9C3E9D397F3D271F9E06FCA8EE91D2CE5A00AC9663A6E7","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\math\methods\min.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\math\methods\min.d.ts","dist\types\namespaces\math\methods\min.d.ts","73","7C492A7A222398915FD3463FAC33281AD8F5D01946386A3E9CF6E47BF95EFA7B","7C492A7A222398915FD3463FAC33281AD8F5D01946386A3E9CF6E47BF95EFA7B","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\math\methods\param.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\math\methods\param.d.ts","dist\types\namespaces\math\methods\param.d.ts","94","7078012343892661F14F45F4A43CADBDB2DD5831D62E3DDAD3C4454FBA7F1AEE","7078012343892661F14F45F4A43CADBDB2DD5831D62E3DDAD3C4454FBA7F1AEE","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\math\methods\phi.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\math\methods\phi.d.ts","dist\types\namespaces\math\methods\phi.d.ts","159","454D8EE2A02CE3396B75E4977CF755CBB11DC70E3BB57BB182EE4F00B735A7A9","454D8EE2A02CE3396B75E4977CF755CBB11DC70E3BB57BB182EE4F00B735A7A9","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\math\methods\pi.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\math\methods\pi.d.ts","dist\types\namespaces\math\methods\pi.d.ts","174","12C3C5F0450E3327E90A2703CAF465B043D91D8A24E5F7ABFE36213C0E01A237","12C3C5F0450E3327E90A2703CAF465B043D91D8A24E5F7ABFE36213C0E01A237","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\math\methods\pow.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\math\methods\pow.d.ts","dist\types\namespaces\math\methods\pow.d.ts","80","8FDF8986C3B6701BA3E9379F945D18A894147C677F35DF9E7D09CC414D3CF6DF","8FDF8986C3B6701BA3E9379F945D18A894147C677F35DF9E7D09CC414D3CF6DF","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\math\methods\random.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\math\methods\random.d.ts","dist\types\namespaces\math\methods\random.d.ts","60","F56619C235317EE6399AED0BF4D93159C7576874466A60BFE51076433EFC611E","F56619C235317EE6399AED0BF4D93159C7576874466A60BFE51076433EFC611E","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\math\methods\round.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\math\methods\round.d.ts","dist\types\namespaces\math\methods\round.d.ts","87","279A9E753A86EF93859AF342BD6385B3D0022D2725337B3BB6E8DA75E79B46FC","279A9E753A86EF93859AF342BD6385B3D0022D2725337B3BB6E8DA75E79B46FC","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\math\methods\round_to_mintick.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\math\methods\round_to_mintick.d.ts","dist\types\namespaces\math\methods\round_to_mintick.d.ts","135","277F3D7FAD3EDEFF0FFF3BD581935CBDECD50334F21CBF007A189BAEE25842F7","277F3D7FAD3EDEFF0FFF3BD581935CBDECD50334F21CBF007A189BAEE25842F7","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\math\methods\rphi.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\math\methods\rphi.d.ts","dist\types\namespaces\math\methods\rphi.d.ts","157","B1C5012EFEE2C88BB22116BE813B81C07EEC00C13B6BE464E6AFA5E818C44E19","B1C5012EFEE2C88BB22116BE813B81C07EEC00C13B6BE464E6AFA5E818C44E19","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\math\methods\sign.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\math\methods\sign.d.ts","dist\types\namespaces\math\methods\sign.d.ts","123","B4AC4058A4C69909EC47D33A6E3BBFF1D3AEEA08D928C3C174BA6D8E6EF90793","B4AC4058A4C69909EC47D33A6E3BBFF1D3AEEA08D928C3C174BA6D8E6EF90793","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\math\methods\sin.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\math\methods\sin.d.ts","dist\types\namespaces\math\methods\sin.d.ts","68","7C1EED088D3EA48C5CEFEFFB2930E14F08E42B856B38E3251A1FE2F85B50A8B5","7C1EED088D3EA48C5CEFEFFB2930E14F08E42B856B38E3251A1FE2F85B50A8B5","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\math\methods\sqrt.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\math\methods\sqrt.d.ts","dist\types\namespaces\math\methods\sqrt.d.ts","69","14EAB7CE588AFAB961A25B4246D97E178D19EC518B42C61F664A3B80899F9F67","14EAB7CE588AFAB961A25B4246D97E178D19EC518B42C61F664A3B80899F9F67","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\math\methods\sum.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\math\methods\sum.d.ts","dist\types\namespaces\math\methods\sum.d.ts","81","A0DBEC6A49B8E1AF994A9A4C66FA8DBDE3DE04D594685CB518A270098B8F5C0A","A0DBEC6A49B8E1AF994A9A4C66FA8DBDE3DE04D594685CB518A270098B8F5C0A","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\math\methods\tan.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\math\methods\tan.d.ts","dist\types\namespaces\math\methods\tan.d.ts","68","4AC569AE7A680B033DB8C41762DD6CFC6840F08C9388FDA080A38FA466875846","4AC569AE7A680B033DB8C41762DD6CFC6840F08C9388FDA080A38FA466875846","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\math\methods\todegrees.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\math\methods\todegrees.d.ts","dist\types\namespaces\math\methods\todegrees.d.ts","328","FA9D44BD3142ABCA9DF85B888E18D6C17116FBFC7F9028BB92E68FD9B19D421B","FA9D44BD3142ABCA9DF85B888E18D6C17116FBFC7F9028BB92E68FD9B19D421B","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\math\methods\toradians.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\math\methods\toradians.d.ts","dist\types\namespaces\math\methods\toradians.d.ts","328","58636DF8720BCD7F4F73F3558EB0CCB9ED9F133A5C89F82EBC1FE43028899CFF","58636DF8720BCD7F4F73F3558EB0CCB9ED9F133A5C89F82EBC1FE43028899CFF","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\matrix\matrix.index.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\matrix\matrix.index.d.ts","dist\types\namespaces\matrix\matrix.index.d.ts","194","3584FED806BF0AA1DA567D619320F6E8E1BF5A4FD3A27B964C50E4A25547CE99","3584FED806BF0AA1DA567D619320F6E8E1BF5A4FD3A27B964C50E4A25547CE99","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\matrix\methods\add_col.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\matrix\methods\add_col.d.ts","dist\types\namespaces\matrix\methods\add_col.d.ts","226","9D1139EFF667417C4A801706A68E831CC556F520A2105E2BBE4A04C4FC60E235","9D1139EFF667417C4A801706A68E831CC556F520A2105E2BBE4A04C4FC60E235","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\matrix\methods\add_row.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\matrix\methods\add_row.d.ts","dist\types\namespaces\matrix\methods\add_row.d.ts","223","91519B6A9C65C72707F6736E4F1635E35582ED204B3E7D959CAD37AE21CF2968","91519B6A9C65C72707F6736E4F1635E35582ED204B3E7D959CAD37AE21CF2968","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\matrix\methods\avg.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\matrix\methods\avg.d.ts","dist\types\namespaces\matrix\methods\avg.d.ts","187","D14B9D32AA637E5ECAE4243D83954304C2EE1BEFFF5D4C367887E6755D4C18F7","D14B9D32AA637E5ECAE4243D83954304C2EE1BEFFF5D4C367887E6755D4C18F7","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\matrix\methods\col.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\matrix\methods\col.d.ts","dist\types\namespaces\matrix\methods\col.d.ts","275","44E00D771B90C6C616EDC704EF4E9F507B8AE881879750302F73E990244816FC","44E00D771B90C6C616EDC704EF4E9F507B8AE881879750302F73E990244816FC","True"
"C:\LAB\tradingview-lab\node_modules\pinets\dist\types\namespaces\matrix\methods\columns.d.ts","C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\02_MTC_BACKTEST\node_modules\pinets\dist\types\namespaces\matrix\methods\columns.d.ts","dist\types\namespaces\matrix\methods\columns.d.ts","191","5251B835BB1DDE32514E02F68AAB51AF33A7AEE3C276F0B47BA71C842D10FE55","5251B835BB1DDE32514E02F68AAB51AF33A7AEE3C276F0B47BA71C842D10FE55","True"
