entry_time,exit_time,entry,stop,exit,reason,ret_net_pct,R
2022-07-23T20:00:00+0000,2022-07-24T05:00:00+0000,55.41,54.44,57.35,target,3.4212,2.0
2022-07-25T09:00:00+0000,2022-07-25T19:00:00+0000,56.58,55.68,55.68,stop,-1.6707,-1.0
2022-07-25T21:00:00+0000,2022-07-25T23:00:00+0000,56.28,54.73,54.73,stop,-2.8341,-1.0
2022-07-26T21:00:00+0000,2022-07-27T16:00:00+0000,52.69,51.9,54.27,target,2.9187,2.0
2022-07-28T15:00:00+0000,2022-07-28T16:00:00+0000,59.81,57.9,63.63,target,6.3069,2.0
2022-07-29T10:00:00+0000,2022-07-29T11:00:00+0000,62.79,61.54,61.54,stop,-2.0708,-1.0
2022-07-30T01:00:00+0000,2022-07-30T01:00:00+0000,61.55,60.33,60.33,stop,-2.0621,-1.0
2022-07-31T10:00:00+0000,2022-07-31T18:00:00+0000,61.21,60.46,62.71,target,2.3706,2.0
2022-08-01T08:00:00+0000,2022-08-01T10:00:00+0000,59.97,59.09,59.09,stop,-1.5474,-1.0
2022-08-01T14:00:00+0000,2022-08-01T18:00:00+0000,59.37,58.35,58.35,stop,-1.798,-1.0
2022-08-01T21:00:00+0000,2022-08-02T02:00:00+0000,59.03,58.21,58.21,stop,-1.4691,-1.0
2022-08-02T11:00:00+0000,2022-08-02T15:00:00+0000,57.4,56.65,58.9,target,2.5332,2.0
2022-08-04T01:00:00+0000,2022-08-05T04:00:00+0000,58.76,57.26,61.76,target,5.0255,2.0
2022-08-06T18:00:00+0000,2022-08-07T00:00:00+0000,61.25,60.46,60.46,stop,-1.3698,-1.0
2022-08-08T03:00:00+0000,2022-08-08T08:00:00+0000,61.22,60.7,62.26,target,1.6188,2.0
2022-08-10T05:00:00+0000,2022-08-10T12:00:00+0000,58.63,57.39,61.11,target,4.1499,2.0
2022-08-12T03:00:00+0000,2022-08-12T11:00:00+0000,61.96,60.74,60.74,stop,-2.049,-1.0
2022-08-14T15:00:00+0000,2022-08-14T17:00:00+0000,64.71,63.32,63.32,stop,-2.228,-1.0
2022-08-15T01:00:00+0000,2022-08-15T06:00:00+0000,63.78,62.29,62.29,stop,-2.4162,-1.0
2022-08-15T14:00:00+0000,2022-08-15T18:00:00+0000,61.64,60.66,60.66,stop,-1.6699,-1.0
2022-08-17T21:00:00+0000,2022-08-17T21:00:00+0000,60.8,59.99,59.99,stop,-1.4122,-1.0
2022-08-18T00:00:00+0000,2022-08-18T23:00:00+0000,60.49,59.89,59.89,stop,-1.0719,-1.0
2022-08-19T17:00:00+0000,2022-08-19T21:00:00+0000,55.33,54.23,54.23,stop,-2.0681,-1.0
2022-08-20T01:00:00+0000,2022-08-20T19:00:00+0000,54.6,53.19,53.19,stop,-2.6624,-1.0
2022-08-20T22:00:00+0000,2022-08-22T08:00:00+0000,53.82,52.59,52.59,stop,-2.3654,-1.0
2022-08-22T11:00:00+0000,2022-08-26T11:00:00+0000,54.85,52.24,55.75,time,1.5608,0.3448
2022-08-27T08:00:00+0000,2022-08-28T14:00:00+0000,52.77,51.61,55.09,target,4.3164,2.0
2022-08-29T02:00:00+0000,2022-08-30T14:00:00+0000,54.6,52.45,52.45,stop,-4.0177,-1.0
2022-08-30T20:00:00+0000,2022-09-01T18:00:00+0000,53.51,51.76,57.01,target,6.4608,2.0
2022-09-04T09:00:00+0000,2022-09-04T14:00:00+0000,59.86,59.04,59.04,stop,-1.4499,-1.0
2022-09-05T07:00:00+0000,2022-09-06T00:00:00+0000,59.96,59.22,61.44,target,2.3883,2.0
2022-09-07T08:00:00+0000,2022-09-07T20:00:00+0000,54.17,52.88,56.75,target,4.6828,2.0
2022-09-11T16:00:00+0000,2022-09-11T20:00:00+0000,62.73,62.15,62.15,stop,-1.0046,-1.0
2022-09-12T02:00:00+0000,2022-09-12T03:00:00+0000,62.6,61.1,61.1,stop,-2.4762,-1.0
2022-09-14T03:00:00+0000,2022-09-14T07:00:00+0000,59.9,58.28,58.28,stop,-2.7845,-1.0
2022-09-14T09:00:00+0000,2022-09-15T15:00:00+0000,59.43,58.0,58.0,stop,-2.4862,-1.0
2022-09-16T15:00:00+0000,2022-09-16T16:00:00+0000,55.87,54.74,54.74,stop,-2.1026,-1.0
2022-09-18T20:00:00+0000,2022-09-18T21:00:00+0000,56.46,55.46,55.46,stop,-1.8512,-1.0
2022-09-19T11:00:00+0000,2022-09-21T18:00:00+0000,51.6,50.14,54.52,target,5.5789,2.0
2022-09-25T04:00:00+0000,2022-09-25T17:00:00+0000,54.21,53.13,53.13,stop,-2.0723,-1.0
2022-09-26T02:00:00+0000,2022-09-26T06:00:00+0000,52.98,52.18,52.18,stop,-1.59,-1.0
2022-09-28T08:00:00+0000,2022-09-28T14:00:00+0000,52.0,51.19,53.62,target,3.0354,2.0
2022-09-29T15:00:00+0000,2022-10-02T10:00:00+0000,53.27,52.2,52.2,stop,-2.0886,-1.0
2022-10-05T04:00:00+0000,2022-10-05T08:00:00+0000,54.89,54.59,54.59,stop,-0.6265,-1.0
2022-10-06T18:00:00+0000,2022-10-06T18:00:00+0000,54.34,53.85,53.85,stop,-0.9817,-1.0
2022-10-07T03:00:00+0000,2022-10-07T06:00:00+0000,53.63,53.15,53.15,stop,-0.975,-1.0
2022-10-07T08:00:00+0000,2022-10-07T12:00:00+0000,53.48,52.88,52.88,stop,-1.2019,-1.0
2022-10-10T00:00:00+0000,2022-10-10T08:00:00+0000,53.87,53.28,53.28,stop,-1.1752,-1.0
2022-10-11T08:00:00+0000,2022-10-11T14:00:00+0000,51.91,51.47,51.47,stop,-0.9276,-1.0
2022-10-13T16:00:00+0000,2022-10-17T16:00:00+0000,50.3,48.26,51.62,time,2.5443,0.6471
2022-10-18T04:00:00+0000,2022-10-18T09:00:00+0000,51.75,51.4,51.4,stop,-0.7563,-1.0
2022-10-19T08:00:00+0000,2022-10-19T08:00:00+0000,51.45,51.11,51.11,stop,-0.7408,-1.0
2022-10-19T15:00:00+0000,2022-10-19T22:00:00+0000,51.36,51.02,51.02,stop,-0.742,-1.0
2022-10-21T06:00:00+0000,2022-10-21T08:00:00+0000,51.02,50.71,50.71,stop,-0.6876,-1.0
2022-10-23T03:00:00+0000,2022-10-23T12:00:00+0000,52.18,51.81,51.81,stop,-0.7891,-1.0
2022-10-24T23:00:00+0000,2022-10-25T09:00:00+0000,52.63,52.27,52.27,stop,-0.764,-1.0
2022-10-27T04:00:00+0000,2022-10-27T10:00:00+0000,56.23,55.57,55.57,stop,-1.2538,-1.0
2022-10-30T19:00:00+0000,2022-10-30T22:00:00+0000,55.57,55.11,55.11,stop,-0.9078,-1.0
2022-10-31T04:00:00+0000,2022-10-31T14:00:00+0000,55.34,54.17,54.17,stop,-2.1942,-1.0
2022-11-01T18:00:00+0000,2022-11-02T08:00:00+0000,55.1,54.44,56.42,target,2.3156,2.0
2022-11-02T22:00:00+0000,2022-11-03T00:00:00+0000,60.2,58.43,63.74,target,5.8004,2.0
2022-11-03T15:00:00+0000,2022-11-04T05:00:00+0000,61.32,60.03,63.9,target,4.1274,2.0
2022-11-06T07:00:00+0000,2022-11-06T23:00:00+0000,69.77,68.1,68.1,stop,-2.4736,-1.0
2022-11-07T01:00:00+0000,2022-11-07T22:00:00+0000,69.94,67.44,67.44,stop,-3.6545,-1.0
2022-11-08T13:00:00+0000,2022-11-08T14:00:00+0000,64.38,63.66,63.66,stop,-1.1984,-1.0
2022-11-10T01:00:00+0000,2022-11-11T01:00:00+0000,52.79,47.38,63.61,target,20.4163,2.0
2022-11-12T08:00:00+0000,2022-11-13T07:00:00+0000,59.61,58.1,58.1,stop,-2.6131,-1.0
2022-11-13T23:00:00+0000,2022-11-14T00:00:00+0000,57.39,56.12,56.12,stop,-2.2929,-1.0
2022-11-14T07:00:00+0000,2022-11-17T20:00:00+0000,56.47,53.4,62.61,target,10.793,2.0
2022-11-18T20:00:00+0000,2022-11-19T02:00:00+0000,62.56,61.53,61.53,stop,-1.7264,-1.0
2022-11-19T19:00:00+0000,2022-11-20T08:00:00+0000,63.39,62.48,62.48,stop,-1.5156,-1.0
2022-11-20T19:00:00+0000,2022-11-20T21:00:00+0000,61.76,61.11,61.11,stop,-1.1325,-1.0
2022-11-20T23:00:00+0000,2022-11-21T03:00:00+0000,61.88,60.33,60.33,stop,-2.5848,-1.0
2022-11-21T23:00:00+0000,2022-11-22T13:00:00+0000,61.21,59.52,64.59,target,5.442,2.0
2022-11-24T02:00:00+0000,2022-11-24T03:00:00+0000,77.85,76.26,76.26,stop,-2.1224,-1.0
2022-11-24T05:00:00+0000,2022-11-24T05:00:00+0000,77.41,76.01,76.01,stop,-1.8886,-1.0
2022-11-25T12:00:00+0000,2022-11-25T22:00:00+0000,76.27,73.55,73.55,stop,-3.6463,-1.0
2022-11-26T20:00:00+0000,2022-11-27T10:00:00+0000,76.47,75.52,78.37,target,2.4046,2.0
2022-11-28T17:00:00+0000,2022-12-02T17:00:00+0000,74.3,70.49,76.4,time,2.7464,0.5512
2022-12-04T15:00:00+0000,2022-12-04T23:00:00+0000,76.29,75.73,77.41,target,1.3881,2.0
2022-12-06T01:00:00+0000,2022-12-06T09:00:00+0000,81.25,79.34,79.34,stop,-2.4308,-1.0
2022-12-06T22:00:00+0000,2022-12-07T07:00:00+0000,78.7,77.62,77.62,stop,-1.4523,-1.0
2022-12-07T20:00:00+0000,2022-12-08T00:00:00+0000,76.94,76.15,76.15,stop,-1.1068,-1.0
2022-12-08T08:00:00+0000,2022-12-08T23:00:00+0000,75.63,74.1,78.69,target,3.966,2.0
2022-12-10T11:00:00+0000,2022-12-11T00:00:00+0000,76.25,75.61,77.53,target,1.5987,2.0
2022-12-13T10:00:00+0000,2022-12-13T14:00:00+0000,76.12,74.29,79.78,target,4.7282,2.0
2022-12-15T10:00:00+0000,2022-12-15T10:00:00+0000,74.86,74.53,74.53,stop,-0.5208,-1.0
2022-12-16T01:00:00+0000,2022-12-16T08:00:00+0000,73.12,71.58,71.58,stop,-2.1861,-1.0
2022-12-17T19:00:00+0000,2022-12-18T04:00:00+0000,63.84,63.06,65.4,target,2.3636,2.0
2022-12-22T20:00:00+0000,2022-12-25T19:00:00+0000,65.25,64.21,67.33,target,3.1077,2.0
2022-12-27T07:00:00+0000,2022-12-27T09:00:00+0000,70.33,69.91,69.91,stop,-0.6772,-1.0
2022-12-27T16:00:00+0000,2022-12-27T17:00:00+0000,69.88,69.12,69.12,stop,-1.1676,-1.0
2022-12-28T02:00:00+0000,2022-12-28T05:00:00+0000,68.59,67.7,67.7,stop,-1.3776,-1.0
2022-12-28T18:00:00+0000,2022-12-28T21:00:00+0000,67.36,66.56,66.56,stop,-1.2676,-1.0
2022-12-29T01:00:00+0000,2022-12-29T02:00:00+0000,66.68,65.61,65.61,stop,-1.6847,-1.0
2022-12-29T10:00:00+0000,2022-12-30T16:00:00+0000,66.5,65.78,67.94,target,2.0854,2.0
2023-01-02T03:00:00+0000,2023-01-02T07:00:00+0000,70.48,70.01,71.42,target,1.2537,2.0
2023-01-03T18:00:00+0000,2023-01-05T14:00:00+0000,75.54,73.62,73.62,stop,-2.6217,-1.0
2023-01-05T19:00:00+0000,2023-01-06T06:00:00+0000,74.29,73.51,73.51,stop,-1.1299,-1.0
2023-01-06T12:00:00+0000,2023-01-06T23:00:00+0000,73.72,72.51,76.14,target,3.2027,2.0
2023-01-08T06:00:00+0000,2023-01-08T08:00:00+0000,75.7,75.33,76.44,target,0.8975,2.0
2023-01-09T23:00:00+0000,2023-01-10T02:00:00+0000,81.62,80.59,80.59,stop,-1.3419,-1.0
2023-01-10T15:00:00+0000,2023-01-11T06:00:00+0000,80.83,79.49,83.51,target,3.2356,2.0
2023-01-13T16:00:00+0000,2023-01-14T00:00:00+0000,85.12,83.55,88.26,target,3.6089,2.0
2023-01-14T21:00:00+0000,2023-01-15T00:00:00+0000,87.78,86.95,86.95,stop,-1.0255,-1.0
2023-01-15T10:00:00+0000,2023-01-16T02:00:00+0000,86.76,85.6,89.08,target,2.594,2.0
2023-01-17T05:00:00+0000,2023-01-17T16:00:00+0000,86.05,84.5,89.15,target,3.5226,2.0
2023-01-19T15:00:00+0000,2023-01-20T16:00:00+0000,83.17,81.64,86.23,target,3.5992,2.0
2023-01-21T17:00:00+0000,2023-01-21T23:00:00+0000,90.27,88.22,88.22,stop,-2.351,-1.0
2023-01-24T19:00:00+0000,2023-01-24T21:00:00+0000,89.67,88.36,88.36,stop,-1.5409,-1.0
2023-01-25T04:00:00+0000,2023-01-25T22:00:00+0000,87.55,85.5,91.65,target,4.603,2.0
2023-01-26T13:00:00+0000,2023-01-26T15:00:00+0000,88.91,87.84,87.84,stop,-1.2835,-1.0
2023-01-28T16:00:00+0000,2023-01-29T00:00:00+0000,88.0,86.97,90.06,target,2.2609,2.0
2023-01-31T00:00:00+0000,2023-02-01T05:00:00+0000,91.31,88.0,97.93,target,7.17,2.0
2023-02-01T12:00:00+0000,2023-02-01T15:00:00+0000,95.89,94.98,94.98,stop,-1.029,-1.0
2023-02-02T16:00:00+0000,2023-02-02T21:00:00+0000,100.49,98.45,98.45,stop,-2.1101,-1.0
2023-02-04T08:00:00+0000,2023-02-04T09:00:00+0000,99.19,98.52,98.52,stop,-0.7555,-1.0
2023-02-05T04:00:00+0000,2023-02-05T12:00:00+0000,98.69,97.68,97.68,stop,-1.1034,-1.0
2023-02-05T23:00:00+0000,2023-02-07T03:00:00+0000,96.19,94.75,99.07,target,2.9141,2.0
2023-02-07T17:00:00+0000,2023-02-07T17:00:00+0000,98.95,98.22,100.41,target,1.3955,2.0
2023-02-11T16:00:00+0000,2023-02-12T21:00:00+0000,93.67,92.61,92.61,stop,-1.2116,-1.0
2023-02-13T01:00:00+0000,2023-02-13T09:00:00+0000,93.66,90.83,90.83,stop,-3.1016,-1.0
2023-02-13T23:00:00+0000,2023-02-14T14:00:00+0000,89.97,88.39,93.13,target,3.4323,2.0
2023-02-17T13:00:00+0000,2023-02-17T13:00:00+0000,99.77,99.24,99.24,stop,-0.6112,-1.0
2023-02-17T16:00:00+0000,2023-02-17T20:00:00+0000,99.41,98.35,101.53,target,2.0526,2.0
2023-02-19T12:00:00+0000,2023-02-19T16:00:00+0000,99.41,98.8,100.63,target,1.1472,2.0
2023-02-19T22:00:00+0000,2023-02-20T01:00:00+0000,98.47,96.69,96.69,stop,-1.8877,-1.0
2023-02-21T00:00:00+0000,2023-02-21T08:00:00+0000,95.97,94.52,94.52,stop,-1.5909,-1.0
2023-02-21T18:00:00+0000,2023-02-21T21:00:00+0000,93.75,92.15,92.15,stop,-1.7867,-1.0
2023-02-23T13:00:00+0000,2023-02-24T10:00:00+0000,94.81,93.31,93.31,stop,-1.6621,-1.0
2023-02-25T00:00:00+0000,2023-02-25T20:00:00+0000,91.51,90.24,90.24,stop,-1.4678,-1.0
2023-03-01T21:00:00+0000,2023-03-02T10:00:00+0000,97.27,96.41,96.41,stop,-0.9641,-1.0
2023-03-05T00:00:00+0000,2023-03-06T11:00:00+0000,89.3,87.32,87.32,stop,-2.2972,-1.0
2023-03-06T14:00:00+0000,2023-03-07T09:00:00+0000,88.07,86.46,86.46,stop,-1.9081,-1.0
2023-03-07T16:00:00+0000,2023-03-08T14:00:00+0000,86.03,83.75,83.75,stop,-2.7302,-1.0
2023-03-08T16:00:00+0000,2023-03-08T18:00:00+0000,84.56,82.65,82.65,stop,-2.3388,-1.0
2023-03-09T03:00:00+0000,2023-03-09T18:00:00+0000,83.0,81.19,81.19,stop,-2.2607,-1.0
2023-03-10T14:00:00+0000,2023-03-11T07:00:00+0000,72.24,68.0,68.0,stop,-5.9493,-1.0
2023-03-11T17:00:00+0000,2023-03-12T18:00:00+0000,68.32,66.4,72.16,target,5.5406,2.0
2023-03-13T14:00:00+0000,2023-03-13T15:00:00+0000,76.3,73.81,81.28,target,6.4469,2.0
2023-03-14T11:00:00+0000,2023-03-14T12:00:00+0000,80.64,79.18,83.56,target,3.541,2.0
2023-03-16T02:00:00+0000,2023-03-17T01:00:00+0000,76.89,75.19,80.29,target,4.3419,2.0
2023-03-18T19:00:00+0000,2023-03-20T03:00:00+0000,85.09,81.85,81.85,stop,-3.8877,-1.0
2023-03-20T08:00:00+0000,2023-03-20T16:00:00+0000,83.27,80.46,80.46,stop,-3.4546,-1.0
2023-03-21T05:00:00+0000,2023-03-21T07:00:00+0000,79.05,77.76,77.76,stop,-1.7119,-1.0
2023-03-21T09:00:00+0000,2023-03-21T13:00:00+0000,78.45,76.58,82.19,target,4.6874,2.0
2023-03-22T15:00:00+0000,2023-03-22T17:00:00+0000,80.84,80.04,80.04,stop,-1.0696,-1.0
2023-03-25T10:00:00+0000,2023-03-25T18:00:00+0000,92.32,91.19,91.19,stop,-1.304,-1.0
2023-03-26T18:00:00+0000,2023-03-27T02:00:00+0000,92.99,92.13,92.13,stop,-1.0048,-1.0
2023-03-28T00:00:00+0000,2023-03-28T00:00:00+0000,89.18,88.07,88.07,stop,-1.3247,-1.0
2023-03-28T07:00:00+0000,2023-03-29T06:00:00+0000,87.41,85.5,91.23,target,4.2902,2.0
2023-03-29T16:00:00+0000,2023-03-30T01:00:00+0000,91.44,90.0,90.0,stop,-1.6548,-1.0
2023-03-30T03:00:00+0000,2023-03-30T03:00:00+0000,92.5,89.12,89.12,stop,-3.7341,-1.0
2023-04-01T22:00:00+0000,2023-04-02T01:00:00+0000,92.56,91.86,93.96,target,1.4325,2.0
2023-04-04T06:00:00+0000,2023-04-04T10:00:00+0000,92.12,91.53,93.3,target,1.2009,2.0
2023-04-06T20:00:00+0000,2023-04-06T20:00:00+0000,90.88,90.52,90.52,stop,-0.4761,-1.0
2023-04-09T12:00:00+0000,2023-04-09T13:00:00+0000,90.18,89.74,89.74,stop,-0.5679,-1.0
2023-04-10T15:00:00+0000,2023-04-14T00:00:00+0000,92.79,90.1,98.17,target,5.718,2.0
2023-04-14T14:00:00+0000,2023-04-14T15:00:00+0000,96.7,95.25,95.25,stop,-1.5795,-1.0
2023-04-17T08:00:00+0000,2023-04-17T11:00:00+0000,99.21,98.17,98.17,stop,-1.1283,-1.0
2023-04-17T19:00:00+0000,2023-04-17T21:00:00+0000,99.13,98.31,98.31,stop,-0.9072,-1.0
2023-04-19T05:00:00+0000,2023-04-19T06:00:00+0000,101.37,100.5,100.5,stop,-0.9382,-1.0
2023-04-20T13:00:00+0000,2023-04-20T15:00:00+0000,91.92,89.73,89.73,stop,-2.4625,-1.0
2023-04-20T22:00:00+0000,2023-04-21T19:00:00+0000,89.04,87.1,87.1,stop,-2.2588,-1.0
2023-04-24T10:00:00+0000,2023-04-24T17:00:00+0000,86.99,85.96,85.96,stop,-1.264,-1.0
2023-04-25T05:00:00+0000,2023-04-25T08:00:00+0000,87.72,87.12,88.92,target,1.288,2.0
2023-04-26T09:00:00+0000,2023-04-26T12:00:00+0000,90.71,89.73,92.67,target,2.0807,2.0
2023-04-27T14:00:00+0000,2023-04-29T13:00:00+0000,88.39,87.0,91.17,target,3.0652,2.0
2023-05-01T13:00:00+0000,2023-05-01T14:00:00+0000,87.63,87.15,87.15,stop,-0.6278,-1.0
2023-05-03T05:00:00+0000,2023-05-03T12:00:00+0000,87.82,87.11,87.11,stop,-0.8885,-1.0
2023-05-03T19:00:00+0000,2023-05-06T13:00:00+0000,86.88,85.3,85.3,stop,-1.8986,-1.0
2023-05-08T01:00:00+0000,2023-05-08T01:00:00+0000,84.13,82.83,82.83,stop,-1.6252,-1.0
2023-05-09T17:00:00+0000,2023-05-10T17:00:00+0000,79.58,78.05,78.05,stop,-2.0026,-1.0
2023-05-11T21:00:00+0000,2023-05-12T03:00:00+0000,79.93,78.24,78.24,stop,-2.1944,-1.0
2023-05-14T03:00:00+0000,2023-05-14T14:00:00+0000,80.32,79.5,81.96,target,1.9618,2.0
2023-05-16T02:00:00+0000,2023-05-17T00:00:00+0000,88.04,86.1,91.92,target,4.3271,2.0
2023-05-18T11:00:00+0000,2023-05-18T12:00:00+0000,93.32,92.34,92.34,stop,-1.1302,-1.0
2023-05-18T22:00:00+0000,2023-05-22T22:00:00+0000,91.42,89.13,90.96,time,-0.5832,-0.2009
2023-05-23T02:00:00+0000,2023-05-24T03:00:00+0000,91.28,90.3,90.3,stop,-1.1536,-1.0
2023-05-24T21:00:00+0000,2023-05-25T01:00:00+0000,85.63,84.84,84.84,stop,-1.0026,-1.0
2023-05-27T02:00:00+0000,2023-05-27T20:00:00+0000,87.42,86.84,88.58,target,1.2469,2.0
2023-05-28T14:00:00+0000,2023-05-28T18:00:00+0000,89.31,88.91,90.11,target,0.8158,2.0
2023-05-29T18:00:00+0000,2023-05-30T10:00:00+0000,91.04,90.11,92.9,target,1.9631,2.0
2023-05-30T16:00:00+0000,2023-05-31T04:00:00+0000,91.85,91.0,91.0,stop,-1.0054,-1.0
2023-06-02T16:00:00+0000,2023-06-05T01:00:00+0000,94.61,93.04,93.04,stop,-1.7394,-1.0
2023-06-06T03:00:00+0000,2023-06-06T12:00:00+0000,87.54,86.55,86.55,stop,-1.2109,-1.0
2023-06-06T14:00:00+0000,2023-06-10T03:00:00+0000,87.85,85.55,85.55,stop,-2.6981,-1.0
2023-06-10T18:00:00+0000,2023-06-14T18:00:00+0000,77.67,73.65,77.12,time,-0.7881,-0.1368
2023-06-17T17:00:00+0000,2023-06-18T00:00:00+0000,77.18,76.28,76.28,stop,-1.2461,-1.0
2023-06-18T02:00:00+0000,2023-06-19T16:00:00+0000,76.96,76.13,76.13,stop,-1.1585,-1.0
2023-06-19T18:00:00+0000,2023-06-20T14:00:00+0000,76.97,76.01,76.01,stop,-1.3272,-1.0
2023-06-23T00:00:00+0000,2023-06-23T09:00:00+0000,85.88,85.15,87.34,target,1.62,2.0
2023-06-23T15:00:00+0000,2023-06-23T16:00:00+0000,86.42,84.95,89.36,target,3.322,2.0
2023-06-25T12:00:00+0000,2023-06-25T13:00:00+0000,88.96,88.0,88.0,stop,-1.1591,-1.0
2023-06-26T07:00:00+0000,2023-06-26T16:00:00+0000,88.03,86.39,86.39,stop,-1.943,-1.0
2023-06-26T23:00:00+0000,2023-06-27T14:00:00+0000,87.11,86.01,89.31,target,2.4455,2.0
2023-06-27T17:00:00+0000,2023-06-28T00:00:00+0000,88.4,86.94,86.94,stop,-1.7316,-1.0
2023-07-04T00:00:00+0000,2023-07-04T01:00:00+0000,107.31,105.43,105.43,stop,-1.8319,-1.0
2023-07-04T21:00:00+0000,2023-07-05T10:00:00+0000,106.5,103.0,103.0,stop,-3.3664,-1.0
2023-07-05T21:00:00+0000,2023-07-06T13:00:00+0000,101.62,99.23,99.23,stop,-2.4319,-1.0
2023-07-07T10:00:00+0000,2023-07-07T11:00:00+0000,96.45,95.6,95.6,stop,-0.9613,-1.0
2023-07-07T13:00:00+0000,2023-07-09T23:00:00+0000,96.34,95.01,95.01,stop,-1.4605,-1.0
2023-07-10T10:00:00+0000,2023-07-10T19:00:00+0000,93.68,92.07,96.9,target,3.3572,2.0
2023-07-12T21:00:00+0000,2023-07-13T06:00:00+0000,95.68,94.1,98.84,target,3.2227,2.0
2023-07-14T12:00:00+0000,2023-07-14T12:00:00+0000,100.91,99.63,99.63,stop,-1.3485,-1.0
2023-07-14T14:00:00+0000,2023-07-14T16:00:00+0000,101.17,99.57,99.57,stop,-1.6615,-1.0
2023-07-16T05:00:00+0000,2023-07-16T23:00:00+0000,94.56,92.8,92.8,stop,-1.9413,-1.0
2023-07-17T14:00:00+0000,2023-07-21T14:00:00+0000,92.07,89.12,92.53,time,0.4196,0.1559
2023-07-22T16:00:00+0000,2023-07-22T18:00:00+0000,93.87,93.18,93.18,stop,-0.8151,-1.0
2023-07-23T03:00:00+0000,2023-07-24T09:00:00+0000,92.57,91.0,91.0,stop,-1.776,-1.0
2023-07-24T19:00:00+0000,2023-07-28T19:00:00+0000,89.27,87.36,91.26,time,2.1492,1.0419
2023-07-29T14:00:00+0000,2023-07-29T17:00:00+0000,91.01,90.81,91.41,target,0.3595,2.0
2023-07-31T00:00:00+0000,2023-08-01T02:00:00+0000,93.96,90.34,90.34,stop,-3.9327,-1.0
2023-08-01T09:00:00+0000,2023-08-01T14:00:00+0000,90.63,89.58,92.73,target,2.2371,2.0
2023-08-03T14:00:00+0000,2023-08-03T21:00:00+0000,86.38,85.72,85.72,stop,-0.8441,-1.0
2023-08-04T10:00:00+0000,2023-08-04T18:00:00+0000,83.2,82.63,82.63,stop,-0.7651,-1.0
2023-08-07T02:00:00+0000,2023-08-07T14:00:00+0000,83.08,82.13,82.13,stop,-1.2235,-1.0
2023-08-10T08:00:00+0000,2023-08-10T09:00:00+0000,83.9,83.66,83.66,stop,-0.3661,-1.0
2023-08-10T13:00:00+0000,2023-08-10T14:00:00+0000,83.73,83.36,83.36,stop,-0.5219,-1.0
2023-08-11T04:00:00+0000,2023-08-11T08:00:00+0000,83.2,82.83,82.83,stop,-0.5247,-1.0
2023-08-11T21:00:00+0000,2023-08-12T00:00:00+0000,83.05,82.62,83.91,target,0.9555,2.0
2023-08-13T13:00:00+0000,2023-08-13T16:00:00+0000,83.09,82.79,82.79,stop,-0.4411,-1.0
2023-08-14T05:00:00+0000,2023-08-15T03:00:00+0000,82.29,81.44,81.44,stop,-1.1129,-1.0
2023-08-15T07:00:00+0000,2023-08-15T15:00:00+0000,81.79,81.44,81.44,stop,-0.5079,-1.0
2023-08-16T11:00:00+0000,2023-08-16T12:00:00+0000,78.92,78.21,78.21,stop,-0.9796,-1.0
2023-08-17T18:00:00+0000,2023-08-17T21:00:00+0000,74.35,72.74,72.74,stop,-2.2454,-1.0
2023-08-18T18:00:00+0000,2023-08-22T18:00:00+0000,64.67,63.0,64.79,time,0.1056,0.0719
2023-08-23T14:00:00+0000,2023-08-23T16:00:00+0000,64.79,64.02,66.33,target,2.2969,2.0
2023-08-25T16:00:00+0000,2023-08-28T05:00:00+0000,64.72,63.99,63.99,stop,-1.2079,-1.0
2023-08-30T14:00:00+0000,2023-08-30T14:00:00+0000,67.61,66.8,66.8,stop,-1.278,-1.0
2023-09-01T10:00:00+0000,2023-09-01T13:00:00+0000,63.85,63.3,63.3,stop,-0.9414,-1.0
2023-09-04T18:00:00+0000,2023-09-05T03:00:00+0000,63.82,62.9,62.9,stop,-1.5216,-1.0
2023-09-06T22:00:00+0000,2023-09-10T04:00:00+0000,62.77,61.34,61.34,stop,-2.3582,-1.0
2023-09-13T07:00:00+0000,2023-09-13T07:00:00+0000,60.06,59.55,61.08,target,1.6183,2.0
2023-09-17T09:00:00+0000,2023-09-17T20:00:00+0000,64.02,63.49,63.49,stop,-0.9079,-1.0
2023-09-18T02:00:00+0000,2023-09-18T05:00:00+0000,63.6,62.85,65.1,target,2.2785,2.0
2023-09-20T02:00:00+0000,2023-09-20T05:00:00+0000,67.36,66.4,66.4,stop,-1.5052,-1.0
2023-09-22T19:00:00+0000,2023-09-22T21:00:00+0000,64.64,64.05,64.05,stop,-0.9927,-1.0
2023-09-25T03:00:00+0000,2023-09-29T03:00:00+0000,64.17,62.5,65.13,time,1.416,0.5749
2023-09-30T06:00:00+0000,2023-09-30T15:00:00+0000,65.65,65.29,66.37,target,1.0167,2.0
2023-10-01T01:00:00+0000,2023-10-01T02:00:00+0000,66.07,65.86,65.86,stop,-0.3978,-1.0
2023-10-03T21:00:00+0000,2023-10-03T22:00:00+0000,65.78,65.3,65.3,stop,-0.8097,-1.0
2023-10-04T17:00:00+0000,2023-10-04T19:00:00+0000,64.24,63.79,63.79,stop,-0.7805,-1.0
2023-10-05T14:00:00+0000,2023-10-05T15:00:00+0000,64.68,64.38,64.38,stop,-0.5438,-1.0
2023-10-05T18:00:00+0000,2023-10-06T21:00:00+0000,64.44,63.7,65.92,target,2.2167,2.0
