path,size_bytes,last_commit_iso,referenced_by_count
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG022_ql_vcp_richard_1d/producer_spec.json,1144,2026-06-06T23:50:24+03:00,64
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG022_ql_vcp_richard_1d/README.md,147,2026-05-31T17:52:41+03:00,169
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG022_ql_vcp_richard_1d/STATUS.md,367,2026-05-31T17:52:41+03:00,44
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG023_01_kell_wedge_pop_crossback/07_deterministic_spec.md,2567,2026-06-06T23:50:24+03:00,71
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG023_01_kell_wedge_pop_crossback/config.yml,96,2026-05-31T17:52:41+03:00,15
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG023_01_kell_wedge_pop_crossback/producer_spec.json,1575,2026-06-07T07:16:48+03:00,64
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG023_01_kell_wedge_pop_crossback/README.md,152,2026-05-31T17:52:41+03:00,169
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG023_01_kell_wedge_pop_crossback/SPEC.md,211,2026-05-31T17:52:41+03:00,111
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG023_01_kell_wedge_pop_crossback/src/backtest.py,78,2026-05-31T17:52:41+03:00,33
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG023_01_kell_wedge_pop_crossback/src/exits.py,78,2026-05-31T17:52:41+03:00,36
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG023_01_kell_wedge_pop_crossback/src/features.py,78,2026-05-31T17:52:41+03:00,21
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG023_01_kell_wedge_pop_crossback/src/reports.py,78,2026-05-31T17:52:41+03:00,21
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG023_01_kell_wedge_pop_crossback/STATUS.md,419,2026-05-31T17:52:41+03:00,44
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG023_01_kell_wedge_pop_crossback/tests/test_backtest_rules.py,44,2026-05-31T17:52:41+03:00,16
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG023_01_kell_wedge_pop_crossback/tests/test_features.py,44,2026-05-31T17:52:41+03:00,16
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG024_02_martin_luke_pullback_avwap/07_deterministic_spec.md,2175,2026-06-06T23:50:24+03:00,71
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG024_02_martin_luke_pullback_avwap/config.yml,96,2026-05-31T17:52:41+03:00,15
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG024_02_martin_luke_pullback_avwap/producer_spec.json,1351,2026-06-07T07:16:48+03:00,64
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG024_02_martin_luke_pullback_avwap/README.md,132,2026-05-31T17:52:41+03:00,169
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG024_02_martin_luke_pullback_avwap/SPEC.md,191,2026-05-31T17:52:41+03:00,111
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG024_02_martin_luke_pullback_avwap/src/backtest.py,78,2026-05-31T17:52:41+03:00,33
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG024_02_martin_luke_pullback_avwap/src/exits.py,78,2026-05-31T17:52:41+03:00,36
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG024_02_martin_luke_pullback_avwap/src/features.py,78,2026-05-31T17:52:41+03:00,21
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG024_02_martin_luke_pullback_avwap/src/reports.py,78,2026-05-31T17:52:41+03:00,21
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG024_02_martin_luke_pullback_avwap/STATUS.md,423,2026-05-31T17:52:41+03:00,44
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG024_02_martin_luke_pullback_avwap/tests/test_backtest_rules.py,44,2026-05-31T17:52:41+03:00,16
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG024_02_martin_luke_pullback_avwap/tests/test_features.py,44,2026-05-31T17:52:41+03:00,16
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG025_03_slingshot_4ema_high_pullback/07_deterministic_spec.md,2039,2026-06-06T23:50:24+03:00,71
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG025_03_slingshot_4ema_high_pullback/config.yml,96,2026-05-31T17:52:41+03:00,15
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG025_03_slingshot_4ema_high_pullback/producer_spec.json,1397,2026-06-07T07:16:48+03:00,64
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG025_03_slingshot_4ema_high_pullback/README.md,138,2026-05-31T17:52:41+03:00,169
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG025_03_slingshot_4ema_high_pullback/SPEC.md,197,2026-05-31T17:52:41+03:00,111
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG025_03_slingshot_4ema_high_pullback/src/backtest.py,78,2026-05-31T17:52:41+03:00,33
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG025_03_slingshot_4ema_high_pullback/src/exits.py,78,2026-05-31T17:52:41+03:00,36
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG025_03_slingshot_4ema_high_pullback/src/features.py,78,2026-05-31T17:52:41+03:00,21
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG025_03_slingshot_4ema_high_pullback/src/reports.py,78,2026-05-31T17:52:41+03:00,21
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG025_03_slingshot_4ema_high_pullback/STATUS.md,427,2026-05-31T17:52:41+03:00,44
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG025_03_slingshot_4ema_high_pullback/tests/test_backtest_rules.py,44,2026-05-31T17:52:41+03:00,16
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG025_03_slingshot_4ema_high_pullback/tests/test_features.py,44,2026-05-31T17:52:41+03:00,16
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG026_04_crabel_range_expansion_stage2/07_deterministic_spec.md,2141,2026-06-06T23:50:24+03:00,71
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG026_04_crabel_range_expansion_stage2/config.yml,96,2026-05-31T17:52:41+03:00,15
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG026_04_crabel_range_expansion_stage2/producer_spec.json,1542,2026-06-07T07:16:48+03:00,64
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG026_04_crabel_range_expansion_stage2/README.md,147,2026-05-31T17:52:41+03:00,169
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG026_04_crabel_range_expansion_stage2/SPEC.md,206,2026-05-31T17:52:41+03:00,111
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG026_04_crabel_range_expansion_stage2/src/backtest.py,78,2026-05-31T17:52:41+03:00,33
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG026_04_crabel_range_expansion_stage2/src/exits.py,78,2026-05-31T17:52:41+03:00,36
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG026_04_crabel_range_expansion_stage2/src/features.py,78,2026-05-31T17:52:41+03:00,21
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG026_04_crabel_range_expansion_stage2/src/reports.py,78,2026-05-31T17:52:41+03:00,21
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG026_04_crabel_range_expansion_stage2/STATUS.md,429,2026-05-31T17:52:41+03:00,44
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG026_04_crabel_range_expansion_stage2/tests/test_backtest_rules.py,44,2026-05-31T17:52:41+03:00,16
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG026_04_crabel_range_expansion_stage2/tests/test_features.py,44,2026-05-31T17:52:41+03:00,16
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG027_05_bigbeluga_rsi_choch_atr/07_deterministic_spec.md,2841,2026-06-06T23:50:24+03:00,71
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG027_05_bigbeluga_rsi_choch_atr/config.yml,96,2026-05-31T17:52:41+03:00,15
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG027_05_bigbeluga_rsi_choch_atr/producer_spec.json,1485,2026-06-07T07:16:48+03:00,64
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG027_05_bigbeluga_rsi_choch_atr/README.md,151,2026-05-31T17:52:41+03:00,169
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG027_05_bigbeluga_rsi_choch_atr/SPEC.md,210,2026-05-31T17:52:41+03:00,111
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG027_05_bigbeluga_rsi_choch_atr/src/backtest.py,78,2026-05-31T17:52:41+03:00,33
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG027_05_bigbeluga_rsi_choch_atr/src/exits.py,78,2026-05-31T17:52:41+03:00,36
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG027_05_bigbeluga_rsi_choch_atr/src/features.py,78,2026-05-31T17:52:41+03:00,21
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG027_05_bigbeluga_rsi_choch_atr/src/reports.py,78,2026-05-31T17:52:41+03:00,21
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG027_05_bigbeluga_rsi_choch_atr/STATUS.md,417,2026-05-31T17:52:41+03:00,44
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG027_05_bigbeluga_rsi_choch_atr/tests/test_backtest_rules.py,44,2026-05-31T17:52:41+03:00,16
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG027_05_bigbeluga_rsi_choch_atr/tests/test_features.py,44,2026-05-31T17:52:41+03:00,16
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG028_06_canslim_shakeout_plus3/07_deterministic_spec.md,2537,2026-06-06T23:50:24+03:00,71
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG028_06_canslim_shakeout_plus3/config.yml,96,2026-05-31T17:52:41+03:00,15
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG028_06_canslim_shakeout_plus3/producer_spec.json,747,2026-06-07T07:16:48+03:00,64
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG028_06_canslim_shakeout_plus3/README.md,141,2026-05-31T17:52:41+03:00,169
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG028_06_canslim_shakeout_plus3/SPEC.md,200,2026-05-31T17:52:41+03:00,111
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG028_06_canslim_shakeout_plus3/src/backtest.py,78,2026-05-31T17:52:41+03:00,33
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG028_06_canslim_shakeout_plus3/src/exits.py,78,2026-05-31T17:52:41+03:00,36
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG028_06_canslim_shakeout_plus3/src/features.py,78,2026-05-31T17:52:41+03:00,21
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG028_06_canslim_shakeout_plus3/src/reports.py,78,2026-05-31T17:52:41+03:00,21
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG028_06_canslim_shakeout_plus3/STATUS.md,415,2026-05-31T17:52:41+03:00,44
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG028_06_canslim_shakeout_plus3/tests/test_backtest_rules.py,44,2026-05-31T17:52:41+03:00,16
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG028_06_canslim_shakeout_plus3/tests/test_features.py,44,2026-05-31T17:52:41+03:00,16
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG029_07_linda_5sma_rs_pullback/07_deterministic_spec.md,2046,2026-06-06T23:50:24+03:00,71
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG029_07_linda_5sma_rs_pullback/config.yml,96,2026-05-31T17:52:41+03:00,15
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG029_07_linda_5sma_rs_pullback/producer_spec.json,1448,2026-06-07T07:16:48+03:00,64
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG029_07_linda_5sma_rs_pullback/README.md,140,2026-05-31T17:52:41+03:00,169
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG029_07_linda_5sma_rs_pullback/SPEC.md,199,2026-05-31T17:52:41+03:00,111
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG029_07_linda_5sma_rs_pullback/src/backtest.py,78,2026-05-31T17:52:41+03:00,33
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG029_07_linda_5sma_rs_pullback/src/exits.py,78,2026-05-31T17:52:41+03:00,36
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG029_07_linda_5sma_rs_pullback/src/features.py,78,2026-05-31T17:52:41+03:00,21
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG029_07_linda_5sma_rs_pullback/src/reports.py,78,2026-05-31T17:52:41+03:00,21
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG029_07_linda_5sma_rs_pullback/STATUS.md,415,2026-05-31T17:52:41+03:00,44
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG029_07_linda_5sma_rs_pullback/tests/test_backtest_rules.py,44,2026-05-31T17:52:41+03:00,16
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG029_07_linda_5sma_rs_pullback/tests/test_features.py,44,2026-05-31T17:52:41+03:00,16
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG030_08_linda_8am_opening_range/07_deterministic_spec.md,1915,2026-06-06T23:50:24+03:00,71
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG030_08_linda_8am_opening_range/config.yml,96,2026-05-31T17:52:41+03:00,15
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG030_08_linda_8am_opening_range/producer_spec.json,837,2026-06-07T07:16:48+03:00,64
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG030_08_linda_8am_opening_range/README.md,277,2026-05-31T17:52:41+03:00,169
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG030_08_linda_8am_opening_range/SPEC.md,206,2026-05-31T17:52:41+03:00,111
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG030_08_linda_8am_opening_range/src/backtest.py,78,2026-05-31T17:52:41+03:00,33
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG030_08_linda_8am_opening_range/src/exits.py,78,2026-05-31T17:52:41+03:00,36
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG030_08_linda_8am_opening_range/src/features.py,78,2026-05-31T17:52:41+03:00,21
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG030_08_linda_8am_opening_range/src/reports.py,78,2026-05-31T17:52:41+03:00,21
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG030_08_linda_8am_opening_range/STATUS.md,417,2026-05-31T17:52:41+03:00,44
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG030_08_linda_8am_opening_range/tests/test_backtest_rules.py,44,2026-05-31T17:52:41+03:00,16
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG030_08_linda_8am_opening_range/tests/test_features.py,44,2026-05-31T17:52:41+03:00,16
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG031_09_highbeta_openingbar_gapandgo/07_deterministic_spec.md,1987,2026-06-06T23:50:24+03:00,71
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG031_09_highbeta_openingbar_gapandgo/config.yml,96,2026-05-31T17:52:41+03:00,15
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG031_09_highbeta_openingbar_gapandgo/producer_spec.json,906,2026-06-07T07:16:48+03:00,64
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG031_09_highbeta_openingbar_gapandgo/README.md,260,2026-05-31T17:52:41+03:00,169
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG031_09_highbeta_openingbar_gapandgo/SPEC.md,205,2026-05-31T17:52:41+03:00,111
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG031_09_highbeta_openingbar_gapandgo/src/backtest.py,78,2026-05-31T17:52:41+03:00,33
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG031_09_highbeta_openingbar_gapandgo/src/exits.py,78,2026-05-31T17:52:41+03:00,36
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG031_09_highbeta_openingbar_gapandgo/src/features.py,78,2026-05-31T17:52:41+03:00,21
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG031_09_highbeta_openingbar_gapandgo/src/reports.py,78,2026-05-31T17:52:41+03:00,21
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG031_09_highbeta_openingbar_gapandgo/STATUS.md,427,2026-05-31T17:52:41+03:00,44
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG031_09_highbeta_openingbar_gapandgo/tests/test_backtest_rules.py,44,2026-05-31T17:52:41+03:00,16
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG031_09_highbeta_openingbar_gapandgo/tests/test_features.py,44,2026-05-31T17:52:41+03:00,16
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG032_10_ty_microcap_short/07_deterministic_spec.md,2369,2026-06-06T23:50:24+03:00,71
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG032_10_ty_microcap_short/config.yml,96,2026-05-31T17:52:41+03:00,15
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG032_10_ty_microcap_short/producer_spec.json,840,2026-06-07T07:16:48+03:00,64
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG032_10_ty_microcap_short/README.md,262,2026-05-31T17:52:41+03:00,169
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG032_10_ty_microcap_short/SPEC.md,206,2026-05-31T17:52:41+03:00,111
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG032_10_ty_microcap_short/src/backtest.py,78,2026-05-31T17:52:41+03:00,33
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG032_10_ty_microcap_short/src/exits.py,78,2026-05-31T17:52:41+03:00,36
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG032_10_ty_microcap_short/src/features.py,78,2026-05-31T17:52:41+03:00,21
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG032_10_ty_microcap_short/src/reports.py,78,2026-05-31T17:52:41+03:00,21
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG032_10_ty_microcap_short/STATUS.md,405,2026-05-31T17:52:41+03:00,44
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG032_10_ty_microcap_short/tests/test_backtest_rules.py,44,2026-05-31T17:52:41+03:00,16
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG032_10_ty_microcap_short/tests/test_features.py,44,2026-05-31T17:52:41+03:00,16
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG033_11_daily_extension_anti_chase_filter/07_deterministic_spec.md,2189,2026-06-06T23:50:24+03:00,71
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG033_11_daily_extension_anti_chase_filter/config.yml,96,2026-05-31T17:52:41+03:00,15
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG033_11_daily_extension_anti_chase_filter/producer_spec.json,738,2026-06-07T07:16:48+03:00,64
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG033_11_daily_extension_anti_chase_filter/README.md,147,2026-05-31T17:52:41+03:00,169
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG033_11_daily_extension_anti_chase_filter/SPEC.md,206,2026-05-31T17:52:41+03:00,111
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG033_11_daily_extension_anti_chase_filter/src/backtest.py,78,2026-05-31T17:52:41+03:00,33
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG033_11_daily_extension_anti_chase_filter/src/exits.py,78,2026-05-31T17:52:41+03:00,36
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG033_11_daily_extension_anti_chase_filter/src/features.py,78,2026-05-31T17:52:41+03:00,21
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG033_11_daily_extension_anti_chase_filter/src/reports.py,78,2026-05-31T17:52:41+03:00,21
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG033_11_daily_extension_anti_chase_filter/STATUS.md,437,2026-05-31T17:52:41+03:00,44
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG033_11_daily_extension_anti_chase_filter/tests/test_backtest_rules.py,44,2026-05-31T17:52:41+03:00,16
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG033_11_daily_extension_anti_chase_filter/tests/test_features.py,44,2026-05-31T17:52:41+03:00,16
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG034_12_ema20_50_two_retests_baseline/07_deterministic_spec.md,2890,2026-06-06T23:50:24+03:00,71
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG034_12_ema20_50_two_retests_baseline/config.yml,96,2026-05-31T17:52:41+03:00,15
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG034_12_ema20_50_two_retests_baseline/producer_spec.json,915,2026-06-07T07:16:48+03:00,64
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG034_12_ema20_50_two_retests_baseline/README.md,138,2026-05-31T17:52:41+03:00,169
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG034_12_ema20_50_two_retests_baseline/SPEC.md,197,2026-05-31T17:52:41+03:00,111
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG034_12_ema20_50_two_retests_baseline/src/backtest.py,78,2026-05-31T17:52:41+03:00,33
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG034_12_ema20_50_two_retests_baseline/src/exits.py,78,2026-05-31T17:52:41+03:00,36
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG034_12_ema20_50_two_retests_baseline/src/features.py,78,2026-05-31T17:52:41+03:00,21
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG034_12_ema20_50_two_retests_baseline/src/reports.py,78,2026-05-31T17:52:41+03:00,21
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG034_12_ema20_50_two_retests_baseline/STATUS.md,429,2026-05-31T17:52:41+03:00,44
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG034_12_ema20_50_two_retests_baseline/tests/test_backtest_rules.py,44,2026-05-31T17:52:41+03:00,16
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG034_12_ema20_50_two_retests_baseline/tests/test_features.py,44,2026-05-31T17:52:41+03:00,16
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG035_ql_2026_05_01_any_1h_rsi_confluence_playbook/00_raw_quantlens_report.md,1135,2026-05-31T17:52:41+03:00,15
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG035_ql_2026_05_01_any_1h_rsi_confluence_playbook/01_candidate_metadata.yaml,1198,2026-06-06T23:22:12+03:00,33
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG035_ql_2026_05_01_any_1h_rsi_confluence_playbook/02_codex_triage.md,2028,2026-05-31T17:52:41+03:00,14
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG035_ql_2026_05_01_any_1h_rsi_confluence_playbook/03_mtc_module_mapping.md,854,2026-05-31T17:52:41+03:00,14
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG035_ql_2026_05_01_any_1h_rsi_confluence_playbook/04_experiment_plan.md,1141,2026-05-31T17:52:41+03:00,13
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG035_ql_2026_05_01_any_1h_rsi_confluence_playbook/05_risks_and_unknowns.md,897,2026-05-31T17:52:41+03:00,15
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG035_ql_2026_05_01_any_1h_rsi_confluence_playbook/06_next_action.md,394,2026-05-31T17:52:41+03:00,14
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG035_ql_2026_05_01_any_1h_rsi_confluence_playbook/07_deterministic_spec.md,237,2026-05-31T17:52:41+03:00,71
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG035_ql_2026_05_01_any_1h_rsi_confluence_playbook/producer_spec.json,1275,2026-06-07T07:16:48+03:00,64
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG035_ql_2026_05_01_any_1h_rsi_confluence_playbook/README.md,201,2026-05-31T17:52:41+03:00,169
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG035_ql_2026_05_01_any_1h_rsi_confluence_playbook/STATUS.md,421,2026-05-31T17:52:41+03:00,44
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG036_ql_2026_05_01_any_bollinger_bands_20_2_tri_setup/00_raw_quantlens_report.md,1683,2026-05-31T17:52:41+03:00,15
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG036_ql_2026_05_01_any_bollinger_bands_20_2_tri_setup/01_candidate_metadata.yaml,1174,2026-06-06T23:22:12+03:00,33
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG036_ql_2026_05_01_any_bollinger_bands_20_2_tri_setup/02_codex_triage.md,2113,2026-05-31T17:52:41+03:00,14
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG036_ql_2026_05_01_any_bollinger_bands_20_2_tri_setup/03_mtc_module_mapping.md,1269,2026-05-31T17:52:41+03:00,14
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG036_ql_2026_05_01_any_bollinger_bands_20_2_tri_setup/04_experiment_plan.md,1036,2026-05-31T17:52:41+03:00,13
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG036_ql_2026_05_01_any_bollinger_bands_20_2_tri_setup/05_risks_and_unknowns.md,788,2026-05-31T17:52:41+03:00,15
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG036_ql_2026_05_01_any_bollinger_bands_20_2_tri_setup/06_next_action.md,631,2026-05-31T17:52:41+03:00,14
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG036_ql_2026_05_01_any_bollinger_bands_20_2_tri_setup/07_deterministic_spec.md,375,2026-05-31T17:52:41+03:00,71
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG036_ql_2026_05_01_any_bollinger_bands_20_2_tri_setup/producer_spec.json,1557,2026-06-07T07:16:48+03:00,64
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG036_ql_2026_05_01_any_bollinger_bands_20_2_tri_setup/README.md,209,2026-05-31T17:52:41+03:00,169
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG036_ql_2026_05_01_any_bollinger_bands_20_2_tri_setup/STATUS.md,429,2026-05-31T17:52:41+03:00,44
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG037_ql_2026_05_01_any_candlestick_7_pattern_pa_confluence/00_raw_quantlens_report.md,1558,2026-05-31T17:52:41+03:00,15
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG037_ql_2026_05_01_any_candlestick_7_pattern_pa_confluence/01_candidate_metadata.yaml,1066,2026-06-06T23:22:12+03:00,33
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG037_ql_2026_05_01_any_candlestick_7_pattern_pa_confluence/02_codex_triage.md,2183,2026-05-31T17:52:41+03:00,14
MTC_COMMAND_CENTER/03_QUANTLENS/strategies/STG037_ql_2026_05_01_any_candlestick_7_pattern_pa_confluence/03_mtc_module_mapping.md,1291,2026-05-31T17:52:41+03:00,14
