run_order,pack,case_id,case_json,tv_preset_name,enabled,expected_trade_behavior,primary_change,ui_actions,depends_on,parent_required,canonical_config_hash,semantic_fingerprint,symbol,timeframe,start_date,end_date,notes
266,core,parity_core_108_adx_off_threshold_v01,cases/parity_core_108_adx_off_threshold_v01.json,parity_core_108_adx_off_threshold_v01,1,NORMAL,ADX Off Threshold=20,Set in TV UI: Use Range Filters (Entry Pause)=On; Use ADX Range Filter=On; ADX Off Threshold=20,"101,105",101=On; 105=On,613ad6b85f1f405e8d7f5c8fe423c3ce1bee0245e1754d4108a6ad9a2c6124cb,core:108:1:613ad6b85f1f405e,BINANCE:BTCUSDT.P,15,2025-06-30T05:15:00,2026-02-01T00:00:00,source_seq=108; source_value_idx=1; mapped_target=no
269,core,parity_core_109_use_choppiness_filter_v01,cases/parity_core_109_use_choppiness_filter_v01.json,parity_core_109_use_choppiness_filter_v01,1,NORMAL,Use Choppiness Filter=On,Set in TV UI: Use Range Filters (Entry Pause)=On; Use Choppiness Filter=On,101,101=On,e530e4d25d694b25c525d3acd068ab7479e5611d925b3a805e032bcb4938a97c,core:109:1:e530e4d25d694b25,BINANCE:BTCUSDT.P,15,2025-06-30T05:15:00,2026-02-01T00:00:00,source_seq=109; source_value_idx=1; mapped_target=no
271,core,parity_core_110_chop_length_v01,cases/parity_core_110_chop_length_v01.json,parity_core_110_chop_length_v01,1,NORMAL,Chop Length=14,Set in TV UI: Use Range Filters (Entry Pause)=On; Use Choppiness Filter=On; Chop Length=14,"101,109",101=On; 109=On,3c007df0d19794087efe5c62cb55e28b452e8dc57c504de1491527265b93ac61,core:110:1:3c007df0d1979408,BINANCE:BTCUSDT.P,15,2025-06-30T05:15:00,2026-02-01T00:00:00,source_seq=110; source_value_idx=1; mapped_target=no
274,core,parity_core_111_chop_on_threshold_v01,cases/parity_core_111_chop_on_threshold_v01.json,parity_core_111_chop_on_threshold_v01,1,NORMAL,Chop On Threshold=50,Set in TV UI: Use Range Filters (Entry Pause)=On; Use Choppiness Filter=On; Chop On Threshold=50,"101,109",101=On; 109=On,5e505aaa4fd28304d6438cff63846c1b11eddff8bc7f816b61f5ca0cbcd33f92,core:111:1:5e505aaa4fd28304,BINANCE:BTCUSDT.P,15,2025-06-30T05:15:00,2026-02-01T00:00:00,source_seq=111; source_value_idx=1; mapped_target=no
277,core,parity_core_112_chop_off_threshold_v01,cases/parity_core_112_chop_off_threshold_v01.json,parity_core_112_chop_off_threshold_v01,1,NORMAL,Chop Off Threshold=62,Set in TV UI: Use Range Filters (Entry Pause)=On; Use Choppiness Filter=On; Chop Off Threshold=62,"101,109",101=On; 109=On,b9393d7f9267aebaa03ff78b4e2a38fe791df807c627747ed6b6ed3d420b8f01,core:112:1:b9393d7f9267aeba,BINANCE:BTCUSDT.P,15,2025-06-30T05:15:00,2026-02-01T00:00:00,source_seq=112; source_value_idx=1; mapped_target=no
280,core,parity_core_113_count_mode_min_pass_v01,cases/parity_core_113_count_mode_min_pass_v01.json,parity_core_113_count_mode_min_pass_v01,1,NORMAL,COUNT Mode Min Pass=2,Set in TV UI: Use Range Filters (Entry Pause)=On; Range Aggregation=COUNT; COUNT Mode Min Pass=2,"101,102",101=On; 102=COUNT,2dbb5fadd32486b4beb7849918f6e908b48920625d0be136a7e5093ad1c23218,core:113:1:2dbb5fadd32486b4,BINANCE:BTCUSDT.P,15,2025-06-30T05:15:00,2026-02-01T00:00:00,source_seq=113; source_value_idx=1; mapped_target=yes
283,core,parity_core_114_use_atr_volatility_floor_v01,cases/parity_core_114_use_atr_volatility_floor_v01.json,parity_core_114_use_atr_volatility_floor_v01,1,NORMAL,Use ATR Volatility Floor=On,Set in TV UI: Use ATR Volatility Floor=On,,,ca19e7f2e86b78cd7f764295ad46dc56cd0d6dfd6f187c595a15dae9847b9e91,core:114:1:ca19e7f2e86b78cd,BINANCE:BTCUSDT.P,15,2025-06-30T05:15:00,2026-02-01T00:00:00,source_seq=114; source_value_idx=1; mapped_target=yes
285,core,parity_core_115_atr_min_atr_baseline_v01,cases/parity_core_115_atr_min_atr_baseline_v01.json,parity_core_115_atr_min_atr_baseline_v01,1,NORMAL,[ATR] Min ATR / Baseline=1.2,Set in TV UI: Use ATR Volatility Floor=On; [ATR] Min ATR / Baseline=1.2,114,114=On,5312abf9341edbeff4562782aa8d3106963618788c3a93ecc246f40ed462d118,core:115:1:5312abf9341edbef,BINANCE:BTCUSDT.P,15,2025-06-30T05:15:00,2026-02-01T00:00:00,source_seq=115; source_value_idx=1; mapped_target=no
288,core,parity_core_116_adx_use_higher_timeframe_v01,cases/parity_core_116_adx_use_higher_timeframe_v01.json,parity_core_116_adx_use_higher_timeframe_v01,1,NORMAL,[ADX] Use Higher Timeframe=Off,Set in TV UI: Use ADX Range Filter=On; Use Range Filters (Entry Pause)=On; [ADX] Use Higher Timeframe=Off,"105,101",105=On; 101=On,a06cc7875f35c71e86f323c34c3a1986f2a701eb9ddd2c2e8897eca865d8fde1,core:116:1:a06cc7875f35c71e,BINANCE:BTCUSDT.P,15,2025-06-30T05:15:00,2026-02-01T00:00:00,source_seq=116; source_value_idx=1; mapped_target=no
290,core,parity_core_117_adx_htf_timeframe_v01,cases/parity_core_117_adx_htf_timeframe_v01.json,parity_core_117_adx_htf_timeframe_v01,1,NORMAL,[ADX] HTF Timeframe=60,Set in TV UI: Use ADX Range Filter=On; [ADX] Use Higher Timeframe=On; Use Range Filters (Entry Pause)=On; [ADX] HTF Timeframe=60,"105,116,101",105=On; 116=On; 101=On,db2e9aaf17f7469a76020af608fcff4ca05793499873e9210c23e2f2c573a89b,core:117:1:db2e9aaf17f7469a,BINANCE:BTCUSDT.P,15,2025-06-30T05:15:00,2026-02-01T00:00:00,source_seq=117; source_value_idx=1; mapped_target=no
293,core,parity_core_118_chop_use_higher_timeframe_v01,cases/parity_core_118_chop_use_higher_timeframe_v01.json,parity_core_118_chop_use_higher_timeframe_v01,1,NORMAL,[CHOP] Use Higher Timeframe=Off,Set in TV UI: Use Choppiness Filter=On; Use Range Filters (Entry Pause)=On; [CHOP] Use Higher Timeframe=Off,"109,101",109=On; 101=On,382885fc553a6379e1452f5854c4a302d17ba80ed13c4620874e4cb679049710,core:118:1:382885fc553a6379,BINANCE:BTCUSDT.P,15,2025-06-30T05:15:00,2026-02-01T00:00:00,source_seq=118; source_value_idx=1; mapped_target=no
295,core,parity_core_119_chop_htf_timeframe_v01,cases/parity_core_119_chop_htf_timeframe_v01.json,parity_core_119_chop_htf_timeframe_v01,1,NORMAL,[CHOP] HTF Timeframe=60,Set in TV UI: Use Choppiness Filter=On; [CHOP] Use Higher Timeframe=On; Use Range Filters (Entry Pause)=On; [CHOP] HTF Timeframe=60,"109,118,101",109=On; 118=On; 101=On,580a990d9044b336616d3b628c527486c9fc7789d3f6d4f039d82c5ee6e2e773,core:119:1:580a990d9044b336,BINANCE:BTCUSDT.P,15,2025-06-30T05:15:00,2026-02-01T00:00:00,source_seq=119; source_value_idx=1; mapped_target=no
298,core,parity_core_120_atr_vol_floor_atr_len_v01,cases/parity_core_120_atr_vol_floor_atr_len_v01.json,parity_core_120_atr_vol_floor_atr_len_v01,1,NORMAL,[ATR] Vol Floor ATR Len=14,Set in TV UI: Use ATR Volatility Floor=On; [ATR] Vol Floor ATR Len=14,114,114=On,f976d646c8e43f0732eb0b3804edfc4840e58a1e1daa4684268df2456fb1c594,core:120:1:f976d646c8e43f07,BINANCE:BTCUSDT.P,15,2025-06-30T05:15:00,2026-02-01T00:00:00,source_seq=120; source_value_idx=1; mapped_target=no
301,core,parity_core_121_atr_baseline_sma_len_v01,cases/parity_core_121_atr_baseline_sma_len_v01.json,parity_core_121_atr_baseline_sma_len_v01,1,NORMAL,[ATR] Baseline SMA Len=100,Set in TV UI: Use ATR Volatility Floor=On; [ATR] Baseline SMA Len=100,114,114=On,f5f254f79c03c3e5f0db04cf5d20ad494f32b536acbeb68a02997a9f1813a739,core:121:1:f5f254f79c03c3e5,BINANCE:BTCUSDT.P,15,2025-06-30T05:15:00,2026-02-01T00:00:00,source_seq=121; source_value_idx=1; mapped_target=no
304,core,parity_core_122_use_max_drawdown_guard_v01,cases/parity_core_122_use_max_drawdown_guard_v01.json,parity_core_122_use_max_drawdown_guard_v01,1,NORMAL,Use Max Drawdown Guard=Off,Set in TV UI: Use Max Drawdown Guard=Off,,,151b3b6064bb6c816fa3a0064a96d265e00c796a5b71c374c8d1552eddc9a0af,core:122:1:151b3b6064bb6c81,BINANCE:BTCUSDT.P,15,2025-06-30T05:15:00,2026-02-01T00:00:00,source_seq=122; source_value_idx=1; mapped_target=yes
306,core,parity_core_123_max_drawdown_v01,cases/parity_core_123_max_drawdown_v01.json,parity_core_123_max_drawdown_v01,1,NORMAL,Max Drawdown %=10,Set in TV UI: Use Max Drawdown Guard=On; Max Drawdown %=10,122,122=On,43b20b3a3f9f8736624df111533c1ab6b4e60354c276a4adde489f4091bfcffc,core:123:1:43b20b3a3f9f8736,BINANCE:BTCUSDT.P,15,2025-06-30T05:15:00,2026-02-01T00:00:00,source_seq=123; source_value_idx=1; mapped_target=yes
309,core,parity_core_124_use_consecutive_loss_halt_v01,cases/parity_core_124_use_consecutive_loss_halt_v01.json,parity_core_124_use_consecutive_loss_halt_v01,1,NORMAL,Use Consecutive Loss Halt=Off,Set in TV UI: Use Consecutive Loss Halt=Off,,,9fc10c7cf2c5ee3ec02567dbf33330d3a2a309279a66fa9a5df8ee3a847f872f,core:124:1:9fc10c7cf2c5ee3e,BINANCE:BTCUSDT.P,15,2025-06-30T05:15:00,2026-02-01T00:00:00,source_seq=124; source_value_idx=1; mapped_target=yes
311,core,parity_core_125_max_consecutive_losses_v01,cases/parity_core_125_max_consecutive_losses_v01.json,parity_core_125_max_consecutive_losses_v01,1,NORMAL,Max Consecutive Losses=3,Set in TV UI: Use Consecutive Loss Halt=On; Max Consecutive Losses=3,124,124=On,565ae99358441ad937028b1305d7a82be652388619c2bc7941c98aef4d36212b,core:125:1:565ae99358441ad9,BINANCE:BTCUSDT.P,15,2025-06-30T05:15:00,2026-02-01T00:00:00,source_seq=125; source_value_idx=1; mapped_target=yes
314,core,parity_core_126_use_trade_cooldown_v01,cases/parity_core_126_use_trade_cooldown_v01.json,parity_core_126_use_trade_cooldown_v01,1,NORMAL,Use Trade Cooldown=Off,Set in TV UI: Use Trade Cooldown=Off,,,84a13187500d0fa9c643d86e1bd5bc6b9102cf52df90eee56bbdeea890bca3bd,core:126:1:84a13187500d0fa9,BINANCE:BTCUSDT.P,15,2025-06-30T05:15:00,2026-02-01T00:00:00,source_seq=126; source_value_idx=1; mapped_target=yes
316,core,parity_core_127_cooldown_bars_after_exit_v01,cases/parity_core_127_cooldown_bars_after_exit_v01.json,parity_core_127_cooldown_bars_after_exit_v01,1,NORMAL,Cooldown Bars After Exit=5,Set in TV UI: Use Trade Cooldown=On; Cooldown Bars After Exit=5,126,126=On,80a3b63de5e99fa738ca21169a8d6435efc732a324a630f68b572532817513f5,core:127:1:80a3b63de5e99fa7,BINANCE:BTCUSDT.P,15,2025-06-30T05:15:00,2026-02-01T00:00:00,source_seq=127; source_value_idx=1; mapped_target=no
319,core,parity_core_128_use_equity_curve_filter_v01,cases/parity_core_128_use_equity_curve_filter_v01.json,parity_core_128_use_equity_curve_filter_v01,1,NORMAL,Use Equity Curve Filter=On,Set in TV UI: Use Equity Curve Filter=On,,,cb41075181b22d472e5b27a0ea5c8ba2e4ff210ea0d14a1053ce9aaaef603ef3,core:128:1:cb41075181b22d47,BINANCE:BTCUSDT.P,15,2025-06-30T05:15:00,2026-02-01T00:00:00,source_seq=128; source_value_idx=1; mapped_target=yes
321,core,parity_core_129_equity_ma_length_v01,cases/parity_core_129_equity_ma_length_v01.json,parity_core_129_equity_ma_length_v01,1,NORMAL,Equity MA Length=5,Set in TV UI: Use Equity Curve Filter=On; Equity MA Length=5,128,128=On,59612800c00909063dca1eed80dd4a37eb2d3eeeae09fcee4450974ebd65b920,core:129:1:59612800c0090906,BINANCE:BTCUSDT.P,15,2025-06-30T05:15:00,2026-02-01T00:00:00,source_seq=129; source_value_idx=1; mapped_target=no
324,core,parity_core_130_use_mae_guard_in_trade_v01,cases/parity_core_130_use_mae_guard_in_trade_v01.json,parity_core_130_use_mae_guard_in_trade_v01,1,NORMAL,Use MAE Guard (in-trade)=Off,Set in TV UI: Use MAE Guard (in-trade)=Off,,,bc0877ce610cfa65cb20e9f1980d1a24cb8f544d02f8052344ce3e029eb96f40,core:130:1:bc0877ce610cfa65,BINANCE:BTCUSDT.P,15,2025-06-30T05:15:00,2026-02-01T00:00:00,source_seq=130; source_value_idx=1; mapped_target=yes
326,core,parity_core_131_max_mae_v01,cases/parity_core_131_max_mae_v01.json,parity_core_131_max_mae_v01,1,NORMAL,Max MAE %=2,Set in TV UI: Use MAE Guard (in-trade)=On; Max MAE %=2,130,130=On,056e6242fce70152d493830fa3b81bce66464556f6f4b3df7c86707ff83d5054,core:131:1:056e6242fce70152,BINANCE:BTCUSDT.P,15,2025-06-30T05:15:00,2026-02-01T00:00:00,source_seq=131; source_value_idx=1; mapped_target=no
329,core,parity_core_132_consec_loss_reset_daily_legacy_v01,cases/parity_core_132_consec_loss_reset_daily_legacy_v01.json,parity_core_132_consec_loss_reset_daily_legacy_v01,1,NORMAL,Consec Loss: Reset Daily (Legacy)=On,Set in TV UI: Use Consecutive Loss Halt=On; Consec Loss: Reset Daily (Legacy)=On,124,124=On,c2dc1993d85862caf491243280b1a7a3375b3a2db64fb2e226192391ff819016,core:132:1:c2dc1993d85862ca,BINANCE:BTCUSDT.P,15,2025-06-30T05:15:00,2026-02-01T00:00:00,source_seq=132; source_value_idx=1; mapped_target=no
331,core,parity_core_133_use_guard_recovery_auto_resume_after_block_v01,cases/parity_core_133_use_guard_recovery_auto_resume_after_block_v01.json,parity_core_133_use_guard_recovery_auto_resume_after_block_v01,1,NORMAL,Use Guard Recovery (auto-resume after block)=Off,Set in TV UI: Use Guard Recovery (auto-resume after block)=Off,,,afbc9adb73d94c6741ca1e7211119c7b71423b3407a700a97e44cae0f80c40db,core:133:1:afbc9adb73d94c67,BINANCE:BTCUSDT.P,15,2025-06-30T05:15:00,2026-02-01T00:00:00,source_seq=133; source_value_idx=1; mapped_target=yes
333,core,parity_core_134_recovery_mode_v01,cases/parity_core_134_recovery_mode_v01.json,parity_core_134_recovery_mode_v01,1,NORMAL,Recovery Mode=Bars,Set in TV UI: Use Guard Recovery (auto-resume after block)=On; Recovery Mode=Bars,133,133=On,94efe6aa3fff1075b21aaafed07182030996dc3beefd17548ebd69f032676598,core:134:1:94efe6aa3fff1075,BINANCE:BTCUSDT.P,15,2025-06-30T05:15:00,2026-02-01T00:00:00,source_seq=134; source_value_idx=1; mapped_target=yes
337,core,parity_core_135_recovery_after_bars_v01,cases/parity_core_135_recovery_after_bars_v01.json,parity_core_135_recovery_after_bars_v01,1,NORMAL,Recovery After (bars)=50,Set in TV UI: Use Guard Recovery (auto-resume after block)=On; Recovery Mode=Bars; Recovery After (bars)=50,"133,134",133=On; 134=Bars,5332b6d2c8aa8b2f658f7e0227ce9998857e79640ef24d8709cd8538c8e3fa5e,core:135:1:5332b6d2c8aa8b2f,BINANCE:BTCUSDT.P,15,2025-06-30T05:15:00,2026-02-01T00:00:00,source_seq=135; source_value_idx=1; mapped_target=no
340,core,parity_core_136_recovery_after_signals_v01,cases/parity_core_136_recovery_after_signals_v01.json,parity_core_136_recovery_after_signals_v01,1,NORMAL,Recovery After (signals)=3,Set in TV UI: Use Guard Recovery (auto-resume after block)=On; Recovery Mode=Signals; Recovery After (signals)=3,"133,134",133=On; 134=Signals,dd46fb3de0aa97298cd6ab8febe87a88e112bde9d851014c88fa9faa8ae0a67b,core:136:1:dd46fb3de0aa9729,BINANCE:BTCUSDT.P,15,2025-06-30T05:15:00,2026-02-01T00:00:00,source_seq=136; source_value_idx=1; mapped_target=no
343,core,parity_core_137_recovery_early_exit_when_equity_curve_turn_v01,cases/parity_core_137_recovery_early_exit_when_equity_curve_turn_v01.json,parity_core_137_recovery_early_exit_when_equity_curve_turn_v01,1,NORMAL,Recovery: Early-exit when Equity Curve turns OK=On,Set in TV UI: Use Guard Recovery (auto-resume after block)=On; Use Equity Curve Filter=On; Recovery: Early-exit when Equity Curve turns OK=On,"133,128",133=On; 128=On,6cf7f565201a9de17fa63ac344168f2db7a232353c04e892591276af4ed91954,core:137:1:6cf7f565201a9de1,BINANCE:BTCUSDT.P,15,2025-06-30T05:15:00,2026-02-01T00:00:00,source_seq=137; source_value_idx=1; mapped_target=no
345,core,parity_core_138_recovery_quality_based_virtual_trade_conse_v01,cases/parity_core_138_recovery_quality_based_virtual_trade_conse_v01.json,parity_core_138_recovery_quality_based_virtual_trade_conse_v01,1,NORMAL,Recovery: Quality-Based Virtual Trade (Consec Loss)=Off,Set in TV UI: Use Guard Recovery (auto-resume after block)=On; Recovery Mode=Virtual Trade; Use Consecutive Loss Halt=On; Recovery: Quality-Based Virtual Trade (Consec Loss)=Off,"133,134,124",133=On; 134=Virtual Trade; 124=On,9f51c4eb358693664073b85f387e34be46b00468778ea386e6cbce6d8a04ae12,core:138:1:9f51c4eb35869366,BINANCE:BTCUSDT.P,15,2025-06-30T05:15:00,2026-02-01T00:00:00,source_seq=138; source_value_idx=1; mapped_target=no
347,core,parity_core_139_virtual_wins_required_v01,cases/parity_core_139_virtual_wins_required_v01.json,parity_core_139_virtual_wins_required_v01,1,NORMAL,Virtual Wins Required=1,Set in TV UI: Use Guard Recovery (auto-resume after block)=On; Recovery Mode=Virtual Trade; Recovery: Quality-Based Virtual Trade (Consec Loss)=On; Virtual Wins Required=1,"133,134,138",133=On; 134=Virtual Trade; 138=On,82cacc3f06cf8357f2a227a1dab299ed9a0f31320242d552c817a6ecb622ea9b,core:139:1:82cacc3f06cf8357,BINANCE:BTCUSDT.P,15,2025-06-30T05:15:00,2026-02-01T00:00:00,source_seq=139; source_value_idx=1; mapped_target=no
350,core,parity_core_140_use_sl_in_virtual_v01,cases/parity_core_140_use_sl_in_virtual_v01.json,parity_core_140_use_sl_in_virtual_v01,1,NORMAL,Use SL in Virtual=On,Set in TV UI: Use Guard Recovery (auto-resume after block)=On; Recovery Mode=Virtual Trade; Recovery: Quality-Based Virtual Trade (Consec Loss)=On; Use SL in Virtual=On,"133,134,138",133=On; 134=Virtual Trade; 138=On,5566afdc829c12d688b022bd57272c1534e0bd0536682b2611650162077a5000,core:140:1:5566afdc829c12d6,BINANCE:BTCUSDT.P,15,2025-06-30T05:15:00,2026-02-01T00:00:00,source_seq=140; source_value_idx=1; mapped_target=no
352,core,parity_core_141_use_tp_in_virtual_v01,cases/parity_core_141_use_tp_in_virtual_v01.json,parity_core_141_use_tp_in_virtual_v01,1,NORMAL,Use TP in Virtual=On,Set in TV UI: Use Guard Recovery (auto-resume after block)=On; Recovery Mode=Virtual Trade; Recovery: Quality-Based Virtual Trade (Consec Loss)=On; Use TP in Virtual=On,"133,134,138",133=On; 134=Virtual Trade; 138=On,a21171f2c8ece8f1813d053e6e420adf9beafc8be7151511fcf240c8f295fe2d,core:141:1:a21171f2c8ece8f1,BINANCE:BTCUSDT.P,15,2025-06-30T05:15:00,2026-02-01T00:00:00,source_seq=141; source_value_idx=1; mapped_target=no
354,core,parity_core_142_use_be_in_virtual_v01,cases/parity_core_142_use_be_in_virtual_v01.json,parity_core_142_use_be_in_virtual_v01,1,NORMAL,Use BE in Virtual=On,Set in TV UI: Use Guard Recovery (auto-resume after block)=On; Recovery Mode=Virtual Trade; Recovery: Quality-Based Virtual Trade (Consec Loss)=On; Use BE in Virtual=On,"133,134,138",133=On; 134=Virtual Trade; 138=On,e52316b0eee93e0cea994ee0e1f96cd495194af6028298f4657a93be7d89b684,core:142:1:e52316b0eee93e0c,BINANCE:BTCUSDT.P,15,2025-06-30T05:15:00,2026-02-01T00:00:00,source_seq=142; source_value_idx=1; mapped_target=no
356,core,parity_core_143_use_trailing_in_virtual_v01,cases/parity_core_143_use_trailing_in_virtual_v01.json,parity_core_143_use_trailing_in_virtual_v01,1,NORMAL,Use Trailing in Virtual=On,Set in TV UI: Use Guard Recovery (auto-resume after block)=On; Recovery Mode=Virtual Trade; Recovery: Quality-Based Virtual Trade (Consec Loss)=On; Use Trailing in Virtual=On,"133,134,138",133=On; 134=Virtual Trade; 138=On,027aa2654b00a4fcae38aa491bc5aea0dfd44fe6fabc04dd41b825b8a635a5a9,core:143:1:027aa2654b00a4fc,BINANCE:BTCUSDT.P,15,2025-06-30T05:15:00,2026-02-01T00:00:00,source_seq=143; source_value_idx=1; mapped_target=no
358,core,parity_core_144_close_on_opposite_signal_v01,cases/parity_core_144_close_on_opposite_signal_v01.json,parity_core_144_close_on_opposite_signal_v01,1,NORMAL,Close on Opposite Signal=On,Set in TV UI: Use Guard Recovery (auto-resume after block)=On; Recovery Mode=Virtual Trade; Recovery: Quality-Based Virtual Trade (Consec Loss)=On; Close on Opposite Signal=On,"133,134,138",133=On; 134=Virtual Trade; 138=On,0232a9992fff5f96e789ba5eccc98939e7a1f94f661d31b23bf98884d62995fb,core:144:1:0232a9992fff5f96,BINANCE:BTCUSDT.P,15,2025-06-30T05:15:00,2026-02-01T00:00:00,source_seq=144; source_value_idx=1; mapped_target=no
360,core,parity_core_193_enable_macd_filter_hub_v01,cases/parity_core_193_enable_macd_filter_hub_v01.json,parity_core_193_enable_macd_filter_hub_v01,1,NORMAL,Enable MACD filter hub=Off,Set in TV UI: Enable MACD filter hub=Off,,,ecfe1b9b936dade69eb80896180c5a21e6a53a710144ee58f39e6a45810a25ad,core:193:1:ecfe1b9b936dade6,BINANCE:BTCUSDT.P,15,2025-06-30T05:15:00,2026-02-01T00:00:00,source_seq=193; source_value_idx=1; mapped_target=yes
362,core,parity_core_194_mode_v01,cases/parity_core_194_mode_v01.json,parity_core_194_mode_v01,1,NORMAL,Mode=STANDARD,Set in TV UI: Enable MACD filter hub=On; Mode=STANDARD,193,193=On,b0299b3d79db84094c07e1be70ce3c7de7d727abff0a92cc285dd501e6d576f1,core:194:1:b0299b3d79db8409,BINANCE:BTCUSDT.P,15,2025-06-30T05:15:00,2026-02-01T00:00:00,source_seq=194; source_value_idx=1; mapped_target=yes
364,core,parity_core_195_source_v01,cases/parity_core_195_source_v01.json,parity_core_195_source_v01,1,NORMAL,Source=close,Set in TV UI: Enable MACD filter hub=On; Source=close,193,193=On,384059db8be95d1029503333052fa37a8a94adadee7cf9fc7eb7bc7ae08f06be,core:195:1:384059db8be95d10,BINANCE:BTCUSDT.P,15,2025-06-30T05:15:00,2026-02-01T00:00:00,source_seq=195; source_value_idx=1; mapped_target=no
366,core,parity_core_196_fast_v01,cases/parity_core_196_fast_v01.json,parity_core_196_fast_v01,1,NORMAL,Fast=12,Set in TV UI: Enable MACD filter hub=On; Fast=12,193,193=On,80250c9db317cab81a4e9e22149e1c3fe3e50ae511adeff3597d6815d78b0988,core:196:1:80250c9db317cab8,BINANCE:BTCUSDT.P,15,2025-06-30T05:15:00,2026-02-01T00:00:00,source_seq=196; source_value_idx=1; mapped_target=no
369,core,parity_core_197_slow_v01,cases/parity_core_197_slow_v01.json,parity_core_197_slow_v01,1,NORMAL,Slow=26,Set in TV UI: Enable MACD filter hub=On; Slow=26,193,193=On,2ae5d0693a7f4a1020d4492fc9d08d5a6acf7dbaa32f95267445377d050216f7,core:197:1:2ae5d0693a7f4a10,BINANCE:BTCUSDT.P,15,2025-06-30T05:15:00,2026-02-01T00:00:00,source_seq=197; source_value_idx=1; mapped_target=no
372,core,parity_core_198_signal_v01,cases/parity_core_198_signal_v01.json,parity_core_198_signal_v01,1,NORMAL,Signal=9,Set in TV UI: Enable MACD filter hub=On; Signal=9,193,193=On,03230ca2f61f2b1663f938b7fa6950f077e4cb0ec6f8ff0701d2416c7f782efe,core:198:1:03230ca2f61f2b16,BINANCE:BTCUSDT.P,15,2025-06-30T05:15:00,2026-02-01T00:00:00,source_seq=198; source_value_idx=1; mapped_target=no
375,core,parity_core_199_regime_line_0_long_0_short_v01,cases/parity_core_199_regime_line_0_long_0_short_v01.json,parity_core_199_regime_line_0_long_0_short_v01,1,NORMAL,Regime: line >0 long / <0 short=On,Set in TV UI: Enable MACD filter hub=On; Regime: line >0 long / <0 short=On,193,193=On,be5b7933e9d507f625a7a77566c8f0d662c8af5ff61fa7c0bf4536b5308e9329,core:199:1:be5b7933e9d507f6,BINANCE:BTCUSDT.P,15,2025-06-30T05:15:00,2026-02-01T00:00:00,source_seq=199; source_value_idx=1; mapped_target=no
377,core,parity_core_200_crossstate_line_signal_long_signal_short_v01,cases/parity_core_200_crossstate_line_signal_long_signal_short_v01.json,parity_core_200_crossstate_line_signal_long_signal_short_v01,1,NORMAL,CrossState: line > signal long / < signal short=Off,Set in TV UI: Enable MACD filter hub=On; CrossState: line > signal long / < signal short=Off,193,193=On,d90494b2f616147309b352a9e1557899aef782feebb6a4cbafa79d70cb8e4ce1,core:200:1:d90494b2f6161473,BINANCE:BTCUSDT.P,15,2025-06-30T05:15:00,2026-02-01T00:00:00,source_seq=200; source_value_idx=1; mapped_target=no
379,core,parity_core_201_histogram_gate_v01,cases/parity_core_201_histogram_gate_v01.json,parity_core_201_histogram_gate_v01,1,NORMAL,Histogram gate=Off,Set in TV UI: Enable MACD filter hub=On; Histogram gate=Off,193,193=On,7364be56fd2ac8f4a1928b0ec957585cb6e3e136f2c46c396f28b6e231e252ab,core:201:1:7364be56fd2ac8f4,BINANCE:BTCUSDT.P,15,2025-06-30T05:15:00,2026-02-01T00:00:00,source_seq=201; source_value_idx=1; mapped_target=no
381,core,parity_core_202_hist_mode_v01,cases/parity_core_202_hist_mode_v01.json,parity_core_202_hist_mode_v01,1,NORMAL,Hist mode=SIGN_ONLY,Set in TV UI: Enable MACD filter hub=On; Histogram gate=On; Hist mode=SIGN_ONLY,"193,201",193=On; 201=On,5e204f8926cd39be950fa8c69547b9ed41f7bd41e218d84258f74a38f5a91a39,core:202:1:5e204f8926cd39be,BINANCE:BTCUSDT.P,15,2025-06-30T05:15:00,2026-02-01T00:00:00,source_seq=202; source_value_idx=1; mapped_target=no
383,core,parity_core_203_zero_line_distance_gate_v01,cases/parity_core_203_zero_line_distance_gate_v01.json,parity_core_203_zero_line_distance_gate_v01,1,NORMAL,Zero-line distance gate=Off,Set in TV UI: Enable MACD filter hub=On; Zero-line distance gate=Off,193,193=On,93987ab6876756453ff9c2aec022bae55dd8f762ecda1e1f93cbdd23b9e5bdfc,core:203:1:93987ab687675645,BINANCE:BTCUSDT.P,15,2025-06-30T05:15:00,2026-02-01T00:00:00,source_seq=203; source_value_idx=1; mapped_target=no
385,core,parity_core_204_min_distance_0_no_effect_v01,cases/parity_core_204_min_distance_0_no_effect_v01.json,parity_core_204_min_distance_0_no_effect_v01,1,NORMAL,Min distance (0=no effect)=0.1,Set in TV UI: Enable MACD filter hub=On; Zero-line distance gate=On; Min distance (0=no effect)=0.1,"193,203",193=On; 203=On,0aa9f1f389036560168d7a66af9a445104fe158c2e427caa1ff5e63c2b7715db,core:204:1:0aa9f1f389036560,BINANCE:BTCUSDT.P,15,2025-06-30T05:15:00,2026-02-01T00:00:00,source_seq=204; source_value_idx=1; mapped_target=no
