trade_count,assets_tested,net_return_after_costs,profit_factor,win_rate,average_trade,median_trade,expectancy,average_winner,average_loser,max_drawdown,return_over_dd,exposure,average_hold_bars,best_asset,worst_asset,concentration_warning,candidate_id,parameter_set,timeframe
431,17,546.0954,1.3286,39.9072,2.2067,-5.1682,2.2067,22.3595,-11.1766,-94.7444,5.7639,12.2459,12.2459,ADAUSDT,XRPUSDT,False,MARTIN_LUKE,"{""anchor_lb"": 100, ""hold"": 20, ""tol"": 0.025}",1D
388,17,293.7763,1.2911,43.5567,1.5367,-2.5142,1.5367,15.6455,-9.351,-80.6757,3.6414,7.7448,7.7448,NEARUSDT,XRPUSDT,False,MARTIN_LUKE,"{""anchor_lb"": 20, ""hold"": 10, ""tol"": 0.015}",1D
388,17,293.7763,1.2911,43.5567,1.5367,-2.5142,1.5367,15.6455,-9.351,-80.6757,3.6414,7.7448,7.7448,NEARUSDT,XRPUSDT,False,MARTIN_LUKE,"{""anchor_lb"": 50, ""hold"": 10, ""tol"": 0.015}",1D
387,17,277.573,1.2891,43.4109,1.5296,-2.5257,1.5296,15.7131,-9.351,-81.4463,3.4081,7.739,7.739,NEARUSDT,XRPUSDT,False,MARTIN_LUKE,"{""anchor_lb"": 100, ""hold"": 10, ""tol"": 0.015}",1D
534,17,-71.8581,1.1762,42.6966,0.9866,-2.9256,0.9866,15.4221,-9.7692,-95.9416,-0.749,7.7172,7.7172,ADAUSDT,XRPUSDT,False,MARTIN_LUKE,"{""anchor_lb"": 20, ""hold"": 10, ""tol"": 0.025}",1D
534,17,-71.8581,1.1762,42.6966,0.9866,-2.9256,0.9866,15.4221,-9.7692,-95.9416,-0.749,7.7172,7.7172,ADAUSDT,XRPUSDT,False,MARTIN_LUKE,"{""anchor_lb"": 50, ""hold"": 10, ""tol"": 0.025}",1D
530,17,-74.813,1.1725,42.4528,0.9722,-3.0293,0.9722,15.5678,-9.795,-96.118,-0.7783,7.7,7.7,ADAUSDT,XRPUSDT,False,MARTIN_LUKE,"{""anchor_lb"": 100, ""hold"": 10, ""tol"": 0.025}",1D
457594,17,-100.0,0.8687,42.1415,-0.0376,-0.1514,-0.0376,0.59,-0.4947,-100.0,-1.0,8.2221,8.2221,OPUSDT,TRXUSDT,False,LBR_COIL,"{""atr_stop"": 1.5, ""hold"": 12, ""inside"": false, ""nr"": 7, ""target_r"": 2.0}",5m
183538,17,-100.0,0.8559,41.9248,-0.0399,-0.1457,-0.0399,0.5651,-0.4766,-100.0,-1.0,8.1662,8.1662,DOGEUSDT,TRXUSDT,False,LBR_COIL,"{""atr_stop"": 1.5, ""hold"": 12, ""inside"": true, ""nr"": 7, ""target_r"": 2.0}",5m
706241,17,-100.0,0.8527,41.692,-0.0429,-0.1682,-0.0429,0.596,-0.4998,-100.0,-1.0,8.0729,8.0729,OPUSDT,BTCUSDT,False,LBR_COIL,"{""atr_stop"": 1.5, ""hold"": 12, ""inside"": false, ""nr"": 4, ""target_r"": 2.0}",5m
263704,17,-100.0,0.8435,41.558,-0.0441,-0.1602,-0.0441,0.5721,-0.4823,-100.0,-1.0,8.0482,8.0482,DOGEUSDT,TRXUSDT,False,LBR_COIL,"{""atr_stop"": 1.5, ""hold"": 12, ""inside"": true, ""nr"": 4, ""target_r"": 2.0}",5m
457594,17,-100.0,0.834,41.7464,-0.0411,-0.2252,-0.0411,0.4949,-0.4253,-100.0,-1.0,5.4888,5.4888,OPUSDT,TRXUSDT,False,LBR_COIL,"{""atr_stop"": 1.0, ""hold"": 12, ""inside"": false, ""nr"": 7, ""target_r"": 2.0}",5m
457594,17,-100.0,0.8266,53.3892,-0.0421,0.0513,-0.0421,0.3763,-0.5214,-100.0,-1.0,5.5968,5.5968,OPUSDT,TRXUSDT,False,LBR_COIL,"{""atr_stop"": 1.5, ""hold"": 12, ""inside"": false, ""nr"": 7, ""target_r"": 1.0}",5m
457606,17,-100.0,0.8237,42.0888,-0.04,-0.0834,-0.04,0.4436,-0.3915,-100.0,-1.0,5.119,5.119,OPUSDT,TRXUSDT,False,LBR_COIL,"{""atr_stop"": 1.5, ""hold"": 6, ""inside"": false, ""nr"": 7, ""target_r"": 2.0}",5m
183538,17,-100.0,0.8229,41.7314,-0.0423,-0.2144,-0.0423,0.4709,-0.4098,-100.0,-1.0,5.4229,5.4229,AVAXUSDT,TRXUSDT,False,LBR_COIL,"{""atr_stop"": 1.0, ""hold"": 12, ""inside"": true, ""nr"": 7, ""target_r"": 2.0}",5m
183538,17,-100.0,0.8163,53.1884,-0.0429,0.0456,-0.0429,0.3583,-0.4987,-100.0,-1.0,5.4927,5.4927,APTUSDT,TRXUSDT,False,LBR_COIL,"{""atr_stop"": 1.5, ""hold"": 12, ""inside"": true, ""nr"": 7, ""target_r"": 1.0}",5m
183546,17,-100.0,0.8162,41.8734,-0.0402,-0.0817,-0.0402,0.4265,-0.3765,-100.0,-1.0,5.0973,5.0973,APTUSDT,TRXUSDT,False,LBR_COIL,"{""atr_stop"": 1.5, ""hold"": 6, ""inside"": true, ""nr"": 7, ""target_r"": 2.0}",5m
706241,17,-100.0,0.8145,41.1467,-0.0466,-0.2343,-0.0466,0.497,-0.4266,-100.0,-1.0,5.3213,5.3213,POLUSDT,TRXUSDT,False,LBR_COIL,"{""atr_stop"": 1.0, ""hold"": 12, ""inside"": false, ""nr"": 4, ""target_r"": 2.0}",5m
263704,17,-100.0,0.8108,41.2883,-0.0458,-0.2215,-0.0458,0.4751,-0.4121,-100.0,-1.0,5.2956,5.2956,APTUSDT,TRXUSDT,False,LBR_COIL,"{""atr_stop"": 1.0, ""hold"": 12, ""inside"": true, ""nr"": 4, ""target_r"": 2.0}",5m
706241,17,-100.0,0.8089,53.0255,-0.0472,0.0468,-0.0472,0.3767,-0.5257,-100.0,-1.0,5.4694,5.4694,OPUSDT,TRXUSDT,False,LBR_COIL,"{""atr_stop"": 1.5, ""hold"": 12, ""inside"": false, ""nr"": 4, ""target_r"": 1.0}",5m
457606,17,-100.0,0.8072,41.7418,-0.0409,-0.12,-0.0409,0.4106,-0.3645,-100.0,-1.0,4.0395,4.0395,OPUSDT,TRXUSDT,False,LBR_COIL,"{""atr_stop"": 1.0, ""hold"": 6, ""inside"": false, ""nr"": 7, ""target_r"": 2.0}",5m
706256,17,-100.0,0.8056,41.575,-0.0452,-0.0903,-0.0452,0.4502,-0.3977,-100.0,-1.0,5.0595,5.0595,OPUSDT,BTCUSDT,False,LBR_COIL,"{""atr_stop"": 1.5, ""hold"": 6, ""inside"": false, ""nr"": 4, ""target_r"": 2.0}",5m
263704,17,-100.0,0.8043,52.9385,-0.0464,0.0426,-0.0464,0.3603,-0.5039,-100.0,-1.0,5.3944,5.3944,APTUSDT,TRXUSDT,False,LBR_COIL,"{""atr_stop"": 1.5, ""hold"": 12, ""inside"": true, ""nr"": 4, ""target_r"": 1.0}",5m
263714,17,-100.0,0.8029,41.4779,-0.0442,-0.0869,-0.0442,0.4335,-0.3827,-100.0,-1.0,5.05,5.05,APTUSDT,TRXUSDT,False,LBR_COIL,"{""atr_stop"": 1.5, ""hold"": 6, ""inside"": true, ""nr"": 4, ""target_r"": 2.0}",5m
183546,17,-100.0,0.7989,41.6016,-0.0412,-0.1185,-0.0412,0.3932,-0.3507,-100.0,-1.0,4.0061,4.0061,APTUSDT,TRXUSDT,False,LBR_COIL,"{""atr_stop"": 1.0, ""hold"": 6, ""inside"": true, ""nr"": 7, ""target_r"": 2.0}",5m
457606,17,-100.0,0.7952,48.9008,-0.0428,-0.0131,-0.0428,0.3394,-0.4085,-100.0,-1.0,4.0681,4.0681,OPUSDT,TRXUSDT,False,LBR_COIL,"{""atr_stop"": 1.5, ""hold"": 6, ""inside"": false, ""nr"": 7, ""target_r"": 1.0}",5m
183546,17,-100.0,0.789,48.785,-0.0423,-0.0137,-0.0423,0.3241,-0.3913,-100.0,-1.0,4.0111,4.0111,APTUSDT,TRXUSDT,False,LBR_COIL,"{""atr_stop"": 1.5, ""hold"": 6, ""inside"": true, ""nr"": 7, ""target_r"": 1.0}",5m
706256,17,-100.0,0.7846,41.0692,-0.0468,-0.1325,-0.0468,0.4147,-0.3684,-100.0,-1.0,3.9472,3.9472,POLUSDT,TRXUSDT,False,LBR_COIL,"{""atr_stop"": 1.0, ""hold"": 6, ""inside"": false, ""nr"": 4, ""target_r"": 2.0}",5m
263714,17,-100.0,0.7842,41.1214,-0.0451,-0.12,-0.0451,0.3984,-0.3548,-100.0,-1.0,3.9364,3.9364,APTUSDT,TRXUSDT,False,LBR_COIL,"{""atr_stop"": 1.0, ""hold"": 6, ""inside"": true, ""nr"": 4, ""target_r"": 2.0}",5m
263714,17,-100.0,0.7756,48.5154,-0.0459,-0.0167,-0.0459,0.3272,-0.3976,-100.0,-1.0,3.9636,3.9636,APTUSDT,TRXUSDT,False,LBR_COIL,"{""atr_stop"": 1.5, ""hold"": 6, ""inside"": true, ""nr"": 4, ""target_r"": 1.0}",5m
706256,17,-100.0,0.7753,48.5156,-0.048,-0.0179,-0.048,0.3412,-0.4147,-100.0,-1.0,4.0073,4.0073,POLUSDT,TRXUSDT,False,LBR_COIL,"{""atr_stop"": 1.5, ""hold"": 6, ""inside"": false, ""nr"": 4, ""target_r"": 1.0}",5m
457594,17,-100.0,0.7497,55.7815,-0.0453,0.0476,-0.0453,0.2434,-0.4095,-100.0,-1.0,2.9428,2.9428,POLUSDT,TRXUSDT,False,LBR_COIL,"{""atr_stop"": 1.0, ""hold"": 12, ""inside"": false, ""nr"": 7, ""target_r"": 1.0}",5m
183538,17,-100.0,0.739,55.3586,-0.0452,0.0426,-0.0452,0.2309,-0.3876,-100.0,-1.0,2.8642,2.8642,APTUSDT,TRXUSDT,False,LBR_COIL,"{""atr_stop"": 1.0, ""hold"": 12, ""inside"": true, ""nr"": 7, ""target_r"": 1.0}",5m
457606,17,-100.0,0.7351,53.6149,-0.0453,0.0299,-0.0453,0.2344,-0.3685,-100.0,-1.0,2.5638,2.5638,POLUSDT,TRXUSDT,False,LBR_COIL,"{""atr_stop"": 1.0, ""hold"": 6, ""inside"": false, ""nr"": 7, ""target_r"": 1.0}",5m
183546,17,-100.0,0.7267,53.2613,-0.0446,0.026,-0.0446,0.2229,-0.3495,-100.0,-1.0,2.5053,2.5053,APTUSDT,TRXUSDT,False,LBR_COIL,"{""atr_stop"": 1.0, ""hold"": 6, ""inside"": true, ""nr"": 7, ""target_r"": 1.0}",5m
706241,17,-100.0,0.7234,55.0115,-0.051,0.0422,-0.051,0.2424,-0.4097,-100.0,-1.0,2.8479,2.8479,POLUSDT,TRXUSDT,False,LBR_COIL,"{""atr_stop"": 1.0, ""hold"": 12, ""inside"": false, ""nr"": 4, ""target_r"": 1.0}",5m
263704,17,-100.0,0.7228,54.8797,-0.0487,0.0391,-0.0487,0.2313,-0.3892,-100.0,-1.0,2.7923,2.7923,APTUSDT,TRXUSDT,False,LBR_COIL,"{""atr_stop"": 1.0, ""hold"": 12, ""inside"": true, ""nr"": 4, ""target_r"": 1.0}",5m
263714,17,-100.0,0.7101,52.8497,-0.0483,0.0228,-0.0483,0.2238,-0.3533,-100.0,-1.0,2.4559,2.4559,APTUSDT,TRXUSDT,False,LBR_COIL,"{""atr_stop"": 1.0, ""hold"": 6, ""inside"": true, ""nr"": 4, ""target_r"": 1.0}",5m
706256,17,-100.0,0.7084,52.9335,-0.051,0.0248,-0.051,0.234,-0.3715,-100.0,-1.0,2.4995,2.4995,POLUSDT,TRXUSDT,False,LBR_COIL,"{""atr_stop"": 1.0, ""hold"": 6, ""inside"": false, ""nr"": 4, ""target_r"": 1.0}",5m
492,17,81.6414,1.4648,51.626,0.1261,0.0308,0.1261,0.7699,-0.5609,-5.3099,15.3752,5.9756,5.9756,POLUSDT,TRXUSDT,False,HIGHBETA_PROXY,"{""confirm"": 4, ""hold"": 6, ""lookback"": 10}",5m
257,17,17.2707,1.2325,49.4163,0.0661,-0.0037,0.0661,0.7095,-0.5623,-7.9991,2.1591,5.9533,5.9533,DOGEUSDT,APTUSDT,False,HIGHBETA_PROXY,"{""confirm"": 4, ""hold"": 6, ""lookback"": 20}",5m
492,17,38.5279,1.1936,48.5772,0.0733,-0.0572,0.0733,0.9303,-0.7363,-18.9505,2.0331,11.8598,11.8598,ARBUSDT,LINKUSDT,False,HIGHBETA_PROXY,"{""confirm"": 4, ""hold"": 12, ""lookback"": 10}",5m
556,17,27.7155,1.1571,48.5612,0.0489,-0.026,0.0489,0.7421,-0.6055,-11.8514,2.3386,5.9532,5.9532,POLUSDT,ARBUSDT,False,HIGHBETA_PROXY,"{""confirm"": 3, ""hold"": 6, ""lookback"": 10}",5m
257,17,5.258,1.0694,47.8599,0.0268,-0.0878,0.0268,0.8616,-0.7395,-16.6019,0.3167,11.7704,11.7704,ARBUSDT,LINKUSDT,False,HIGHBETA_PROXY,"{""confirm"": 4, ""hold"": 12, ""lookback"": 20}",5m
556,17,7.8995,1.0504,46.0432,0.021,-0.1058,0.021,0.9496,-0.7714,-20.859,0.3787,11.7914,11.7914,POLUSDT,LINKUSDT,False,HIGHBETA_PROXY,"{""confirm"": 3, ""hold"": 12, ""lookback"": 10}",5m
291,17,-0.1304,1.0134,47.079,0.0046,-0.0461,0.0046,0.7388,-0.6486,-11.6253,-0.0112,5.921,5.921,XRPUSDT,OPUSDT,False,HIGHBETA_PROXY,"{""confirm"": 3, ""hold"": 6, ""lookback"": 20}",5m
291,17,-12.1719,0.9128,44.6735,-0.0374,-0.1306,-0.0374,0.8759,-0.7748,-16.7177,-0.7281,11.677,11.677,XRPUSDT,OPUSDT,False,HIGHBETA_PROXY,"{""confirm"": 3, ""hold"": 12, ""lookback"": 20}",5m
14202,17,-100.0,0.7414,41.1632,-0.1055,-0.1441,-0.1055,0.7348,-0.6935,-100.0,-1.0,12.0,12.0,POLUSDT,LTCUSDT,False,ORB_8AM,"{""hold"": 12, ""or_min"": 30}",5m
14244,17,-100.0,0.6896,40.1011,-0.1208,-0.1399,-0.1208,0.6694,-0.6499,-100.0,-1.0,12.0,12.0,POLUSDT,LINKUSDT,False,ORB_8AM,"{""hold"": 12, ""or_min"": 15}",5m
14202,17,-99.9999,0.6848,38.5087,-0.0943,-0.1219,-0.0943,0.532,-0.4865,-99.9999,-1.0,6.0,6.0,ARBUSDT,ETHUSDT,False,ORB_8AM,"{""hold"": 6, ""or_min"": 30}",5m
14240,17,-100.0,0.6709,39.8315,-0.1328,-0.1462,-0.1328,0.6796,-0.6706,-100.0,-1.0,12.0,12.0,POLUSDT,LTCUSDT,False,ORB_8AM,"{""hold"": 12, ""or_min"": 20}",5m
13945,17,-100.0,0.6677,41.0972,-0.1673,-0.1689,-0.1673,0.8177,-0.8545,-100.0,-1.0,12.0,12.0,TRXUSDT,APTUSDT,False,ORB_8AM,"{""hold"": 12, ""or_min"": 60}",5m
14244,17,-100.0,0.6222,37.8896,-0.1149,-0.1265,-0.1149,0.4997,-0.4899,-100.0,-1.0,6.0,6.0,POLUSDT,OPUSDT,False,ORB_8AM,"{""hold"": 6, ""or_min"": 15}",5m
14202,17,-99.9999,0.6132,35.488,-0.0966,-0.12,-0.0966,0.4313,-0.387,-99.9999,-1.0,3.0,3.0,POLUSDT,OPUSDT,False,ORB_8AM,"{""hold"": 3, ""or_min"": 30}",5m
14240,17,-100.0,0.5889,37.4719,-0.128,-0.1314,-0.128,0.4894,-0.4981,-100.0,-1.0,6.0,6.0,POLUSDT,OPUSDT,False,ORB_8AM,"{""hold"": 6, ""or_min"": 20}",5m
13945,17,-100.0,0.585,37.8845,-0.1573,-0.1594,-0.1573,0.5851,-0.61,-100.0,-1.0,6.0,6.0,TRXUSDT,APTUSDT,False,ORB_8AM,"{""hold"": 6, ""or_min"": 60}",5m
14240,17,-100.0,0.5344,34.5576,-0.12,-0.12,-0.12,0.3987,-0.3939,-100.0,-1.0,3.0,3.0,POLUSDT,DOTUSDT,False,ORB_8AM,"{""hold"": 3, ""or_min"": 20}",5m
14244,17,-100.0,0.5246,34.583,-0.1221,-0.1202,-0.1221,0.3895,-0.3925,-100.0,-1.0,3.0,3.0,POLUSDT,LINKUSDT,False,ORB_8AM,"{""hold"": 3, ""or_min"": 15}",5m
13945,17,-100.0,0.5153,34.6863,-0.1424,-0.1525,-0.1424,0.4366,-0.4499,-100.0,-1.0,3.0,3.0,POLUSDT,APTUSDT,False,ORB_8AM,"{""hold"": 3, ""or_min"": 60}",5m
