run_order,layer,case_package,case_id,case_type,status,depends_on,symbol,timeframe,bars,data_source,pine_preset_name,enable_long,enable_short,allow_flip,regime_lock,max_entries,cooldown_bars,signal_mode,st_atr_len,st_factor,st_use_wicks,st_use_ha,equity_source,use_notional_assert,use_ma_filter,ma_type,ma_length,use_ma_slope_filter,ma_slope_len,ma_slope_min_pct,use_mcginley_filter,mcginley_length,risk_per_long_pct,risk_per_short_pct,fallback_size_pct,max_leverage_cap,sl_mode,sl_atr_len,sl_atr_mult,sl_pct,tp_mode,tp_atr_len,tp_atr_mult,primary_change,expected_trade_behavior,llm_auto_status,llm_last_run_utc,llm_agent,pine_trades,pine_win_rate_pct,pine_net_pnl_pct,pine_max_dd_pct,python_trades,python_win_rate_pct,python_net_pnl_pct,python_max_dd_pct,parity_verdict,artifacts,manual_tw_status,manual_tw_date,manual_tw_xlsx,manual_tw_trade_count,manual_tw_win_rate_pct,manual_tw_net_pnl_pct,manual_tw_max_dd_pct,manual_tw_verdict,notes,use_volume_filter,vol_sma_length,vol_sma_mult,use_adx_filter,adx_length,adx_threshold,use_chop_filter,chop_length,chop_threshold,use_atr_vol_floor,atr_vol_floor_fast_len,atr_vol_floor_baseline_len,atr_vol_floor_mult,use_macd_regime_filter,use_macd_cross_filter,use_macd_hist_filter,macd_hist_mode,use_macd_zero_dist_filter,macd_zero_dist_min,macd_fast_len,macd_slow_len,macd_sig_len,macd_source,macd_htf_timeframe,use_macd_htf_bias,use_sl,exit_on_ma_block,exit_on_ma_slope_block,exit_on_mcginley_block,exit_on_htf_trend_block,exit_on_vol_block,exit_on_atr_vol_block,exit_on_range_block,use_time_stop,time_stop_bars,time_stop_condition,time_stop_eod,time_stop_eow,use_daily_loss_limit,max_daily_loss_pct,use_max_trades_per_day,max_trades_per_day,use_max_drawdown_guard,max_drawdown_pct,use_consecutive_loss_halt,max_consecutive_losses,use_equity_curve_filter,equity_ma_length,use_mae_guard,max_mae_pct,use_guard_recovery,guard_recovery_mode,guard_recovery_bars,guard_recovery_signals,use_confirm_transform,confirm_bars,confirm_close_crosses,exit_on_filter_block,use_eod_exit,use_eow_exit,daily_loss_limit_pct,use_max_trades_day,use_consec_loss_guard,max_consec_losses,use_equity_curve_guard,equity_curve_ma_len,use_candle_pattern_gate,candle_pattern_lookback,use_level_proximity_gate,level_proximity_threshold_pct,exit_on_candle_pattern_block,exit_on_level_prox_block,require_raw_still_true,refresh_on_new_raw,use_level_retest,retest_timeout_bars,retest_buffer_pct,use_break_even,be_trigger_r,be_buffer_r,use_trailing,trail_start_r,trail_distance_atr_mult,tp1_r_multiple,tp1_close_pct,tp2_r_multiple,tp_percent,exit_on_opposite_signal,level_proximity_lookback,use_htf_trend_filter,htf_trend_timeframe,htf_trend_ma_type,htf_trend_ma_len,htf_trend_buffer_pct,use_ma_mtf,ma_htf_timeframe,use_momentum_filter,momentum_mode,momentum_atr_len,momentum_atr_mult,momentum_roc_min_pct,use_session_filter,session_name,session_custom_string,mcginley_use_higher_timeframe,mcginley_htf_timeframe,adx_use_higher_timeframe,adx_htf_timeframe,chop_use_higher_timeframe,chop_htf_timeframe,category,case_status,expected_result,tracker_agent,row,description
43,L12,FILTER_L12_MACD_REGIME,AUTO_030,AUTO_ACTIVE,DONE,AUTO_001,BTCUSDT,1h,8760,Binance via mtc_bridge.mjs / PineTS exact bars,auto_030_macd_regime,True,True,True,False,1,0,Supertrend,21,4.0,False,False,Realized,False,,,,,,,,,1.0,1.0,10.0,1.0,ATR,14,2.0,,,,,MACD Regime filter ON,"Longs only > 0, shorts only < 0",PASS,2026-03-23T01:54:31.509821+00:00,Antigravity,127,21.26,-10.7018,29.6,127,21.26,-10.7018,29.6,PASS,reports\tracker_cases\AUTO_030\parity_compare.json; reports\tracker_cases\AUTO_030\parity_trade_report.csv; reports\tracker_cases\AUTO_030\python_trades_v2.csv; reports\tracker_cases\AUTO_030\parity_effective_config.json,,,,,,,,,auto_run:case=AUTO_030 | verdict=PASS,False,,,False,,,False,,,False,,,,True,False,False,POSITIVE,False,0.0,12,26,9,,,,True,False,False,False,False,False,False,False,False,10,Always,False,False,False,2.0,False,3,False,10.0,False,3,False,20,False,2.0,False,Bars,20,2,False,1,True,False,False,False,2.0,False,False,3,False,20,False,,False,0.5,False,False,False,False,False,50,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,L12,FILTER_L12_MACD_CROSS,AUTO_031,AUTO_ACTIVE,DONE,AUTO_001,BTCUSDT,1h,8760,Binance via mtc_bridge.mjs / PineTS exact bars,auto_031_macd_cross,True,True,True,False,1,0,Supertrend,21,4.0,False,False,Realized,False,,,,,,,,,1.0,1.0,10.0,1.0,ATR,14,2.0,,,,,MACD Cross filter ON,"Longs only line>sig, shorts line<sig",PASS,2026-03-23T01:54:32.915356+00:00,Antigravity,127,21.26,-10.7018,29.6,127,21.26,-10.7018,29.6,PASS,reports\tracker_cases\AUTO_031\parity_compare.json; reports\tracker_cases\AUTO_031\parity_trade_report.csv; reports\tracker_cases\AUTO_031\python_trades_v2.csv; reports\tracker_cases\AUTO_031\parity_effective_config.json,,,,,,,,,auto_run:case=AUTO_031 | verdict=PASS,False,,,False,,,False,,,False,,,,False,True,False,POSITIVE,False,0.0,12,26,9,,,,True,False,False,False,False,False,False,False,False,10,Always,False,False,False,2.0,False,3,False,10.0,False,3,False,20,False,2.0,False,Bars,20,2,False,1,True,False,False,False,2.0,False,False,3,False,20,False,,False,0.5,False,False,False,False,False,50,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,L12,FILTER_L12_MACD_HIST,AUTO_032,AUTO_ACTIVE,DONE,AUTO_001,BTCUSDT,1h,8760,Binance via mtc_bridge.mjs / PineTS exact bars,auto_032_macd_hist,True,True,True,False,1,0,Supertrend,21,4.0,False,False,Realized,False,,,,,,,,,1.0,1.0,10.0,1.0,ATR,14,2.0,,,,,MACD Hist filter (RISING_POSITIVE) ON,"Longs when hist>0 and rising, shorts when hist<0 and falling",PASS,2026-03-23T01:54:34.194973+00:00,Antigravity,127,21.26,-10.7018,29.6,127,21.26,-10.7018,29.6,PASS,reports\tracker_cases\AUTO_032\parity_compare.json; reports\tracker_cases\AUTO_032\parity_trade_report.csv; reports\tracker_cases\AUTO_032\python_trades_v2.csv; reports\tracker_cases\AUTO_032\parity_effective_config.json,,,,,,,,,auto_run:case=AUTO_032 | verdict=PASS,False,,,False,,,False,,,False,,,,False,False,True,RISING_POSITIVE,False,0.0,12,26,9,,,,True,False,False,False,False,False,False,False,False,10,Always,False,False,False,2.0,False,3,False,10.0,False,3,False,20,False,2.0,False,Bars,20,2,False,1,True,False,False,False,2.0,False,False,3,False,20,False,,False,0.5,False,False,False,False,False,50,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,L12,FILTER_L12_MACD_ZERO_DIST,AUTO_033,AUTO_ACTIVE,DONE,AUTO_001,BTCUSDT,1h,8760,Binance via mtc_bridge.mjs / PineTS exact bars,auto_033_macd_zero,True,True,True,False,1,0,Supertrend,21,4.0,False,False,Realized,False,,,,,,,,,1.0,1.0,10.0,1.0,ATR,14,2.0,,,,,MACD Zero Dist filter ON,Trades only when |MACD_line| >= 50,PASS,2026-03-23T01:54:35.577185+00:00,Antigravity,127,21.26,-10.7018,29.6,127,21.26,-10.7018,29.6,PASS,reports\tracker_cases\AUTO_033\parity_compare.json; reports\tracker_cases\AUTO_033\parity_trade_report.csv; reports\tracker_cases\AUTO_033\python_trades_v2.csv; reports\tracker_cases\AUTO_033\parity_effective_config.json,,,,,,,,,auto_run:case=AUTO_033 | verdict=PASS,False,,,False,,,False,,,False,,,,False,False,False,POSITIVE,True,50.0,12,26,9,,,,True,False,False,False,False,False,False,False,False,10,Always,False,False,False,2.0,False,3,False,10.0,False,3,False,20,False,2.0,False,Bars,20,2,False,1,True,False,False,False,2.0,False,False,3,False,20,False,,False,0.5,False,False,False,False,False,50,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,L14,EXIT_FILTER_BLOCK,AUTO_034,AUTO_ACTIVE,DONE,,BTCUSDT,1h,8760,Binance via mtc_bridge.mjs / PineTS exact bars,auto_034_filter_block,True,True,True,False,1,0,Supertrend,21,4.0,False,False,Realized,False,True,EMA,50,False,200,0.005,False,200,1.0,1.0,10.0,1.0,ATR,14,2.0,,,,,Filter block exit on,Exits early when MA invalidates direction,PASS,2026-03-23T10:37:38.807843+00:00,Claude,119,21.85,-10.368,30.35,119,21.85,-10.368,30.35,PASS,reports\tracker_cases\AUTO_034\parity_compare.json; reports\tracker_cases\AUTO_034\parity_trade_report.csv; reports\tracker_cases\AUTO_034\python_trades_v2.csv; reports\tracker_cases\AUTO_034\parity_effective_config.json,,,,,,,,,auto_run:case=AUTO_034 | verdict=PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,False,10,Always,False,False,False,2.0,False,3,False,10.0,False,3,False,20,False,2.0,False,Bars,20,2,False,1,True,False,False,False,2.0,False,False,3,False,20,False,,False,0.5,False,False,False,False,False,50,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,L15,TIME_EXITS,AUTO_035,AUTO_ACTIVE,DONE,,BTCUSDT,1h,8760,Binance via mtc_bridge.mjs / PineTS exact bars,auto_035_time_stop,True,True,True,False,1,0,Supertrend,21,4.0,False,False,Realized,False,False,EMA,200,False,200,0.005,False,200,1.0,1.0,10.0,1.0,ATR,14,2.0,,,,,Time stop (12 bars),Cuts trade directly at 12th bar,PASS,2026-03-23T10:38:06.608674+00:00,Claude,127,21.26,-11.1769,29.6,127,21.26,-11.1769,29.6,PASS,reports\tracker_cases\AUTO_035\parity_compare.json; reports\tracker_cases\AUTO_035\parity_trade_report.csv; reports\tracker_cases\AUTO_035\python_trades_v2.csv; reports\tracker_cases\AUTO_035\parity_effective_config.json,,,,,,,,,auto_run:case=AUTO_035 | verdict=PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,True,12,Always,False,False,False,2.0,False,3,False,10.0,False,3,False,20,False,2.0,False,Bars,20,2,False,1,True,False,False,False,2.0,False,False,3,False,20,False,,False,0.5,False,False,False,False,False,50,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,L15,TIME_EXITS,AUTO_036,AUTO_ACTIVE,DONE,,BTCUSDT,1h,8760,Binance via mtc_bridge.mjs / PineTS exact bars,auto_036_eod,True,True,True,False,1,0,Supertrend,21,4.0,False,False,Realized,False,False,EMA,200,False,200,0.005,False,200,1.0,1.0,10.0,1.0,ATR,14,2.0,,,,,EOD exit on,No trade holds overnight,PASS,2026-03-23T10:38:17.147390+00:00,Claude,127,21.26,-11.1849,29.6,127,21.26,-11.1849,29.6,PASS,reports\tracker_cases\AUTO_036\parity_compare.json; reports\tracker_cases\AUTO_036\parity_trade_report.csv; reports\tracker_cases\AUTO_036\python_trades_v2.csv; reports\tracker_cases\AUTO_036\parity_effective_config.json,,,,,,,,,auto_run:case=AUTO_036 | verdict=PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,10,Always,True,False,False,2.0,False,3,False,10.0,False,3,False,20,False,2.0,False,Bars,20,2,False,1,True,False,False,False,2.0,False,False,3,False,20,False,,False,0.5,False,False,False,False,False,50,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,L15,TIME_EXITS,AUTO_037,AUTO_ACTIVE,DONE,,BTCUSDT,1h,8760,Binance via mtc_bridge.mjs / PineTS exact bars,auto_037_eow,True,True,True,False,1,0,Supertrend,21,4.0,False,False,Realized,False,False,EMA,200,False,200,0.005,False,200,1.0,1.0,10.0,1.0,ATR,14,2.0,,,,,EOW exit on,Closes open trades before weekend,PASS,2026-03-23T10:38:30.923389+00:00,Claude,127,21.26,-11.186,29.6,127,21.26,-11.186,29.6,PASS,reports\tracker_cases\AUTO_037\parity_compare.json; reports\tracker_cases\AUTO_037\parity_trade_report.csv; reports\tracker_cases\AUTO_037\python_trades_v2.csv; reports\tracker_cases\AUTO_037\parity_effective_config.json,,,,,,,,,auto_run:case=AUTO_037 | verdict=PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,10,Always,False,True,False,2.0,False,3,False,10.0,False,3,False,20,False,2.0,False,Bars,20,2,False,1,True,False,False,False,2.0,False,False,3,False,20,False,,False,0.5,False,False,False,False,False,50,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,L16,GUARDS,AUTO_038,AUTO_ACTIVE,DONE,,BTCUSDT,1h,8760,Binance via mtc_bridge.mjs / PineTS exact bars,auto_038_daily_loss,True,True,True,False,1,0,Supertrend,21,4.0,False,False,Realized,False,False,EMA,200,False,200,0.005,False,200,1.0,1.0,10.0,1.0,ATR,14,2.0,,,,,Daily Loss Limit 1%,Stops trading for the day if drawdown > 1%,PASS,2026-03-23T10:38:57.067445+00:00,Claude,127,21.26,-11.1788,29.6,127,21.26,-11.1788,29.6,PASS,reports\tracker_cases\AUTO_038\parity_compare.json; reports\tracker_cases\AUTO_038\parity_trade_report.csv; reports\tracker_cases\AUTO_038\python_trades_v2.csv; reports\tracker_cases\AUTO_038\parity_effective_config.json,,,,,,,,,auto_run:case=AUTO_038 | verdict=PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,10,Always,False,False,True,1.0,False,3,False,10.0,False,3,False,20,False,2.0,False,Bars,20,2,False,1,True,False,False,False,2.0,False,False,3,False,20,False,,False,0.5,False,False,False,False,False,50,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,L16,GUARDS,AUTO_039,AUTO_ACTIVE,DONE,,BTCUSDT,1h,8760,Binance via mtc_bridge.mjs / PineTS exact bars,auto_039_max_trades,True,True,True,False,1,0,Supertrend,21,4.0,False,False,Realized,False,False,EMA,200,False,200,0.005,False,200,1.0,1.0,10.0,1.0,ATR,14,2.0,,,,,Max Trades = 1,Only 1 trade permitted per timezone day,PASS,2026-03-23T10:39:13.292706+00:00,Claude,127,21.26,-11.1816,29.6,127,21.26,-11.1816,29.6,PASS,reports\tracker_cases\AUTO_039\parity_compare.json; reports\tracker_cases\AUTO_039\parity_trade_report.csv; reports\tracker_cases\AUTO_039\python_trades_v2.csv; reports\tracker_cases\AUTO_039\parity_effective_config.json,,,,,,,,,auto_run:case=AUTO_039 | verdict=PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,10,Always,False,False,False,2.0,True,1,False,10.0,False,3,False,20,False,2.0,False,Bars,20,2,False,1,True,False,False,False,2.0,False,False,3,False,20,False,,False,0.5,False,False,False,False,False,50,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,L16,GUARDS,AUTO_040,AUTO_ACTIVE,DONE,,BTCUSDT,1h,8760,Binance via mtc_bridge.mjs / PineTS exact bars,auto_040_max_dd,True,True,True,False,1,0,Supertrend,21,4.0,False,False,Realized,False,False,EMA,200,False,200,0.005,False,200,1.0,1.0,10.0,1.0,ATR,14,2.0,,,,,Max Global DD 2%,Permanently halts trading if from peak we drop 2%,PASS,2026-03-23T10:39:27.617037+00:00,Claude,127,21.26,-11.161,29.6,127,21.26,-11.161,29.6,PASS,reports\tracker_cases\AUTO_040\parity_compare.json; reports\tracker_cases\AUTO_040\parity_trade_report.csv; reports\tracker_cases\AUTO_040\python_trades_v2.csv; reports\tracker_cases\AUTO_040\parity_effective_config.json,,,,,,,,,auto_run:case=AUTO_040 | verdict=PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,10,Always,False,False,False,2.0,False,3,True,2.0,False,3,False,20,False,2.0,False,Bars,20,2,False,1,True,False,False,False,2.0,False,False,3,False,20,False,,False,0.5,False,False,False,False,False,50,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,L16,GUARDS,AUTO_041,AUTO_ACTIVE,DONE,,BTCUSDT,1h,8760,Binance via mtc_bridge.mjs / PineTS exact bars,auto_041_consec_loss,True,True,True,False,1,0,Supertrend,21,4.0,False,False,Realized,False,False,EMA,200,False,200,0.005,False,200,1.0,1.0,10.0,1.0,ATR,14,2.0,,,,,Max consec loss 2,Blocks entry after 2 losses until win (if ever),PASS,2026-03-23T10:39:44.218379+00:00,Claude,127,21.26,-11.1122,29.6,127,21.26,-11.1122,29.6,PASS,reports\tracker_cases\AUTO_041\parity_compare.json; reports\tracker_cases\AUTO_041\parity_trade_report.csv; reports\tracker_cases\AUTO_041\python_trades_v2.csv; reports\tracker_cases\AUTO_041\parity_effective_config.json,,,,,,,,,auto_run:case=AUTO_041 | verdict=PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,10,Always,False,False,False,2.0,False,3,False,10.0,True,2,False,20,False,2.0,False,Bars,20,2,False,1,True,False,False,False,2.0,False,False,3,False,20,False,,False,0.5,False,False,False,False,False,50,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,L16,GUARDS,AUTO_042,AUTO_ACTIVE,DONE,,BTCUSDT,1h,8760,Binance via mtc_bridge.mjs / PineTS exact bars,auto_042_equity_curve,True,True,True,False,1,0,Supertrend,21,4.0,False,False,Realized,False,False,EMA,200,False,200,0.005,False,200,1.0,1.0,10.0,1.0,ATR,14,2.0,,,,,Eq Curve Guard,Trades only when equity > MA(5),PASS,2026-03-23T10:39:57.989797+00:00,Claude,127,21.26,-11.1126,29.6,127,21.26,-11.1126,29.6,PASS,reports\tracker_cases\AUTO_042\parity_compare.json; reports\tracker_cases\AUTO_042\parity_trade_report.csv; reports\tracker_cases\AUTO_042\python_trades_v2.csv; reports\tracker_cases\AUTO_042\parity_effective_config.json,,,,,,,,,auto_run:case=AUTO_042 | verdict=PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,10,Always,False,False,False,2.0,False,3,False,10.0,False,3,True,5,False,2.0,False,Bars,20,2,False,1,True,False,False,False,2.0,False,False,3,False,20,False,,False,0.5,False,False,False,False,False,50,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,L17,POSITION_MGR,AUTO_043,AUTO_ACTIVE,DONE,,BTCUSDT,1h,8760,Binance via mtc_bridge.mjs / PineTS exact bars,auto_043_regime,True,True,True,True,1,0,Supertrend,21,4.0,False,False,Realized,False,False,EMA,200,False,200,0.005,False,200,1.0,1.0,10.0,1.0,ATR,14,2.0,,Percent,14,3.0,Regime lock + flip + tp,"Regime blocks immediate reentry same dir, flip works opposite if signal reverses",PASS,2026-03-23T10:40:11.705912+00:00,Claude,128,28.91,-9.6395,23.24,128,28.91,-9.6395,23.24,PASS,reports\tracker_cases\AUTO_043\parity_compare.json; reports\tracker_cases\AUTO_043\parity_trade_report.csv; reports\tracker_cases\AUTO_043\python_trades_v2.csv; reports\tracker_cases\AUTO_043\parity_effective_config.json,,,,,,,,,auto_run:case=AUTO_043 | verdict=PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,10,Always,False,False,False,2.0,False,3,False,10.0,False,3,False,20,False,2.0,False,Bars,20,2,False,1,True,False,False,False,2.0,False,False,3,False,20,False,,False,0.5,False,False,False,False,False,50,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,L18,CONFIRM,AUTO_044,AUTO_ACTIVE,DONE,,BTCUSDT,1h,8760,Binance via mtc_bridge.mjs / PineTS exact bars,auto_044_confirm,True,True,True,False,1,0,Supertrend,21,4.0,False,False,Realized,False,False,EMA,200,False,200,0.005,False,200,1.0,1.0,10.0,1.0,ATR,14,2.0,,,,,Confirm 2 bars,Signal needs 2 consecutive bars of same dir to trigger,PASS,2026-03-23T10:57:40.008835+00:00,Claude,127,21.26,-11.2596,29.6,127,21.26,-11.2596,29.6,PASS,reports\tracker_cases\AUTO_044\parity_compare.json; reports\tracker_cases\AUTO_044\parity_trade_report.csv; reports\tracker_cases\AUTO_044\python_trades_v2.csv; reports\tracker_cases\AUTO_044\parity_effective_config.json,,,,,,,,,auto_run:case=AUTO_044 | verdict=PASS | auto_run:case=AUTO_044 | verdict=PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,10,Always,False,False,False,2.0,False,3,False,10.0,False,3,False,20,False,2.0,False,Bars,20,2,True,2,True,False,False,False,2.0,False,False,3,False,20,False,,False,0.5,False,False,False,False,False,50,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,L14,EXIT_FILTER_BLOCK,AUTO_034,AUTO_ACTIVE,PENDING_RUN,,BTCUSDT,1h,8760,Binance via mtc_bridge.mjs / PineTS exact bars,auto_034_filter_block,True,True,True,False,1,0,Supertrend,21,4.0,False,False,Realized,False,True,EMA,50,False,200,0.005,False,200,1.0,1.0,10.0,1.0,ATR,14,2.0,,,,,Filter block exit on,Exits early when MA invalidates direction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,10,Always,False,False,False,2.0,False,3,False,10.0,False,3,False,20,False,2.0,False,Bars,20,2,False,1,True,True,False,False,2.0,False,False,3,False,20,False,,False,0.5,False,False,False,False,False,50,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,L15,TIME_EXITS,AUTO_035,AUTO_ACTIVE,PENDING_RUN,,BTCUSDT,1h,8760,Binance via mtc_bridge.mjs / PineTS exact bars,auto_035_time_stop,True,True,True,False,1,0,Supertrend,21,4.0,False,False,Realized,False,False,EMA,200,False,200,0.005,False,200,1.0,1.0,10.0,1.0,ATR,14,2.0,,,,,Time stop (12 bars),Cuts trade directly at 12th bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,True,12,Always,False,False,False,2.0,False,3,False,10.0,False,3,False,20,False,2.0,False,Bars,20,2,False,1,True,False,False,False,2.0,False,False,3,False,20,False,,False,0.5,False,False,False,False,False,50,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,L15,TIME_EXITS,AUTO_036,AUTO_ACTIVE,PENDING_RUN,,BTCUSDT,1h,8760,Binance via mtc_bridge.mjs / PineTS exact bars,auto_036_eod,True,True,True,False,1,0,Supertrend,21,4.0,False,False,Realized,False,False,EMA,200,False,200,0.005,False,200,1.0,1.0,10.0,1.0,ATR,14,2.0,,,,,EOD exit on,No trade holds overnight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,10,Always,False,False,False,2.0,False,3,False,10.0,False,3,False,20,False,2.0,False,Bars,20,2,False,1,True,False,True,False,2.0,False,False,3,False,20,False,,False,0.5,False,False,False,False,False,50,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,L15,TIME_EXITS,AUTO_037,AUTO_ACTIVE,PENDING_RUN,,BTCUSDT,1h,8760,Binance via mtc_bridge.mjs / PineTS exact bars,auto_037_eow,True,True,True,False,1,0,Supertrend,21,4.0,False,False,Realized,False,False,EMA,200,False,200,0.005,False,200,1.0,1.0,10.0,1.0,ATR,14,2.0,,,,,EOW exit on,Closes open trades before weekend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,10,Always,False,False,False,2.0,False,3,False,10.0,False,3,False,20,False,2.0,False,Bars,20,2,False,1,True,False,False,True,2.0,False,False,3,False,20,False,,False,0.5,False,False,False,False,False,50,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,L16,GUARDS,AUTO_038,AUTO_ACTIVE,PENDING_RUN,,BTCUSDT,1h,8760,Binance via mtc_bridge.mjs / PineTS exact bars,auto_038_daily_loss,True,True,True,False,1,0,Supertrend,21,4.0,False,False,Realized,False,False,EMA,200,False,200,0.005,False,200,1.0,1.0,10.0,1.0,ATR,14,2.0,1.5,,,,Daily Loss Limit 1%,Stops trading for the day if drawdown > 1%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,10,Always,False,False,True,2.0,False,3,False,10.0,False,3,False,20,False,2.0,False,Bars,20,2,False,1,True,False,False,False,1.0,False,False,3,False,20,False,,False,0.5,False,False,False,False,False,50,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,L16,GUARDS,AUTO_039,AUTO_ACTIVE,PENDING_RUN,,BTCUSDT,1h,8760,Binance via mtc_bridge.mjs / PineTS exact bars,auto_039_max_trades,True,True,True,False,1,0,Supertrend,21,4.0,False,False,Realized,False,False,EMA,200,False,200,0.005,False,200,1.0,1.0,10.0,1.0,ATR,14,2.0,,,,,Max Trades = 1,Only 1 trade permitted per timezone day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,10,Always,False,False,False,2.0,False,1,False,10.0,False,3,False,20,False,2.0,False,Bars,20,2,False,1,True,False,False,False,2.0,True,False,3,False,20,False,,False,0.5,False,False,False,False,False,50,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,L16,GUARDS,AUTO_040,AUTO_ACTIVE,PENDING_RUN,,BTCUSDT,1h,8760,Binance via mtc_bridge.mjs / PineTS exact bars,auto_040_max_dd,True,True,True,False,1,0,Supertrend,21,4.0,False,False,Realized,False,False,EMA,200,False,200,0.005,False,200,1.0,1.0,10.0,1.0,ATR,14,2.0,,,,,Max Global DD 2%,Permanently halts trading if from peak we drop 2%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,10,Always,False,False,False,2.0,False,3,True,2.0,False,3,False,20,False,2.0,False,Bars,20,2,False,1,True,False,False,False,2.0,False,False,3,False,20,False,,False,0.5,False,False,False,False,False,50,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,L16,GUARDS,AUTO_041,AUTO_ACTIVE,PENDING_RUN,,BTCUSDT,1h,8760,Binance via mtc_bridge.mjs / PineTS exact bars,auto_041_consec_loss,True,True,True,False,1,0,Supertrend,21,4.0,False,False,Realized,False,False,EMA,200,False,200,0.005,False,200,1.0,1.0,10.0,1.0,ATR,14,2.0,,,,,Max consec loss 2,Blocks entry after 2 losses until win (if ever),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,10,Always,False,False,False,2.0,False,3,False,10.0,False,3,False,20,False,2.0,False,Bars,20,2,False,1,True,False,False,False,2.0,False,True,2,False,20,False,,False,0.5,False,False,False,False,False,50,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
